client_id,account_id,district_id,birthday,gender,dem_name,dem_region
2138,1764,68,801219,m,Frydek - Mistek,north Moravia
2139,1765,18,320306,f,Pisek,south Bohemia
2141,1766,28,510906,m,Plzen - sever,west Bohemia
2142,1767,21,411220,f,Tabor,south Bohemia
2144,1768,15,600128,f,Cesky Krumlov,south Bohemia
2145,1769,39,681224,f,Most,north Bohemia
2146,1770,65,730104,m,Znojmo,south Moravia
2147,1771,69,630814,f,Jesenik,north Moravia
2148,1772,31,530720,f,Tachov,west Bohemia
2149,1773,33,230409,f,Decin,north Bohemia
2150,1774,61,410417,m,Trebic,south Moravia
2152,1775,17,290907,f,Pelhrimov,south Bohemia
2153,1776,36,490516,f,Liberec,north Bohemia
2154,1777,60,571128,f,Prostejov,south Moravia
2155,1778,15,580610,m,Cesky Krumlov,south Bohemia
2156,1779,33,661227,f,Decin,north Bohemia
2157,1780,1,451117,m,Hl.m. Praha,Prague
2158,1781,10,810506,m,Praha - vychod,central Bohemia
2159,1782,8,300123,f,Mlada Boleslav,central Bohemia
2160,1783,70,450531,m,Karvina,north Moravia
2161,1784,59,200306,f,Kromeriz,south Moravia
2163,1785,52,180408,m,Usti nad Orlici,east Bohemia
2164,1786,1,411029,m,Hl.m. Praha,Prague
2166,1787,30,470722,f,Sokolov,west Bohemia
2167,1788,1,811213,m,Hl.m. Praha,Prague
2168,1789,46,630712,f,Nachod,east Bohemia
2170,1790,70,420430,m,Karvina,north Moravia
2171,1791,1,581128,m,Hl.m. Praha,Prague
2172,1792,7,290821,f,Melnik,central Bohemia
2173,1793,56,511217,f,Breclav,south Moravia
2174,1794,74,520808,f,Ostrava - mesto,north Moravia
2175,1795,53,420103,f,Blansko,south Moravia
2176,1796,18,460716,m,Pisek,south Bohemia
2177,1797,24,420530,f,Karlovy Vary,west Bohemia
2178,1798,46,390809,m,Nachod,east Bohemia
2179,1799,9,391027,f,Nymburk,central Bohemia
2180,1800,51,721017,f,Trutnov,east Bohemia
2181,1801,46,680722,m,Nachod,east Bohemia
2182,1802,75,291201,f,Prerov,north Moravia
2184,1803,24,700707,m,Karlovy Vary,west Bohemia
2185,1804,20,570620,f,Strakonice,south Bohemia
2186,1805,1,420726,f,Hl.m. Praha,Prague
2187,1806,40,330312,m,Teplice,north Bohemia
2189,1807,21,621115,f,Tabor,south Bohemia
2190,1808,28,741022,m,Plzen - sever,west Bohemia
2192,1809,1,560412,f,Hl.m. Praha,Prague
2194,1810,50,610822,f,Svitavy,east Bohemia
2195,1811,40,420913,f,Teplice,north Bohemia
2196,1812,31,550216,f,Tachov,west Bohemia
2197,1813,47,621210,f,Pardubice,east Bohemia
2198,1814,17,200222,f,Pelhrimov,south Bohemia
2200,1815,66,530731,m,Zdar nad Sazavou,south Moravia
2201,1816,44,290223,m,Chrudim,east Bohemia
2203,1817,10,391001,m,Praha - vychod,central Bohemia
2204,1818,54,460819,f,Brno - mesto,south Moravia
2205,1819,55,521212,m,Brno - venkov,south Moravia
2206,1820,10,640604,f,Praha - vychod,central Bohemia
2207,1821,70,610217,f,Karvina,north Moravia
2209,1822,30,270613,f,Sokolov,west Bohemia
2211,1823,3,200224,f,Beroun,central Bohemia
2212,1824,52,720527,m,Usti nad Orlici,east Bohemia
2213,1825,3,681107,m,Beroun,central Bohemia
2214,1826,5,461107,m,Kolin,central Bohemia
2215,1827,10,250129,m,Praha - vychod,central Bohemia
2216,1828,1,720704,f,Hl.m. Praha,Prague
2218,1829,43,681108,m,Hradec Kralove,east Bohemia
2220,1830,10,520217,f,Praha - vychod,central Bohemia
2222,1831,1,340803,f,Hl.m. Praha,Prague
2223,1832,70,430524,f,Karvina,north Moravia
2224,1833,54,321004,m,Brno - mesto,south Moravia
2225,1834,62,601106,f,Uherske Hradiste,south Moravia
2226,1835,74,641009,f,Ostrava - mesto,north Moravia
2227,1836,42,750725,m,Havlickuv Brod,east Bohemia
2228,1837,23,400320,f,Cheb,west Bohemia
2229,1838,68,440907,m,Frydek - Mistek,north Moravia
2230,1839,5,690531,m,Kolin,central Bohemia
2231,1840,21,711013,f,Tabor,south Bohemia
2232,1841,36,670527,m,Liberec,north Bohemia
2235,1843,12,400420,f,Pribram,central Bohemia
2236,1844,44,780627,f,Chrudim,east Bohemia
2237,1845,47,581003,m,Pardubice,east Bohemia
2239,1846,6,760109,f,Kutna Hora,central Bohemia
2240,1847,47,320312,f,Pardubice,east Bohemia
2242,1848,1,760605,f,Hl.m. Praha,Prague
2246,1851,55,530801,f,Brno - venkov,south Moravia
2247,1852,35,780113,f,Jablonec n. Nisou,north Bohemia
2248,1853,7,751024,m,Melnik,central Bohemia
2249,1854,32,451207,f,Ceska Lipa,north Bohemia
2250,1855,34,381208,f,Chomutov,north Bohemia
2251,1856,26,711013,f,Plzen - mesto,west Bohemia
2252,1857,37,651115,m,Litomerice,north Bohemia
2254,1858,72,271209,f,Olomouc,north Moravia
2255,1859,50,230824,f,Svitavy,east Bohemia
2256,1860,70,740605,m,Karvina,north Moravia
2257,1861,54,790831,f,Brno - mesto,south Moravia
2259,1862,19,500102,f,Prachatice,south Bohemia
2260,1863,62,620422,f,Uherske Hradiste,south Moravia
2263,1865,1,340817,m,Hl.m. Praha,Prague
2264,1866,4,430508,m,Kladno,central Bohemia
2265,1867,52,770918,m,Usti nad Orlici,east Bohemia
2266,1868,16,390123,m,Jindrichuv Hradec,south Bohemia
2267,1869,1,660410,f,Hl.m. Praha,Prague
2268,1870,10,381226,m,Praha - vychod,central Bohemia
2269,1871,48,631110,f,Rychnov nad Kneznou,east Bohemia
2270,1872,61,600421,f,Trebic,south Moravia
2274,1874,9,641014,m,Nymburk,central Bohemia
2276,1875,44,320427,f,Chrudim,east Bohemia
2277,1876,1,790325,m,Hl.m. Praha,Prague
2278,1877,76,210701,m,Sumperk,north Moravia
2279,1878,52,531106,m,Usti nad Orlici,east Bohemia
2280,1879,10,740424,f,Praha - vychod,central Bohemia
2281,1880,76,780606,f,Sumperk,north Moravia
2282,1881,60,730311,m,Prostejov,south Moravia
2283,1882,1,610809,m,Hl.m. Praha,Prague
2286,1884,54,661126,f,Brno - mesto,south Moravia
2287,1885,47,791021,m,Pardubice,east Bohemia
2288,1886,32,570823,f,Ceska Lipa,north Bohemia
2290,1887,68,540530,f,Frydek - Mistek,north Moravia
2291,1888,6,570919,m,Kutna Hora,central Bohemia
2292,1889,59,211110,m,Kromeriz,south Moravia
2293,1890,1,691122,m,Hl.m. Praha,Prague
2294,1891,32,521227,f,Ceska Lipa,north Bohemia
2295,1892,28,390228,f,Plzen - sever,west Bohemia
2297,1893,48,650118,m,Rychnov nad Kneznou,east Bohemia
2299,1894,6,400220,f,Kutna Hora,central Bohemia
2300,1895,35,610707,f,Jablonec n. Nisou,north Bohemia
2302,1896,74,570126,m,Ostrava - mesto,north Moravia
2303,1897,61,390401,f,Trebic,south Moravia
2305,1898,70,490610,f,Karvina,north Moravia
2307,1899,26,230906,m,Plzen - mesto,west Bohemia
2308,1900,27,741031,f,Plzen - jih,west Bohemia
2309,1901,15,760513,f,Cesky Krumlov,south Bohemia
2310,1902,50,390723,m,Svitavy,east Bohemia
2312,1903,11,750215,f,Praha - zapad,central Bohemia
2313,1904,70,801029,m,Karvina,north Moravia
2314,1905,34,591216,f,Chomutov,north Bohemia
2316,1906,1,700325,m,Hl.m. Praha,Prague
2317,1907,1,760222,m,Hl.m. Praha,Prague
2318,1908,20,230919,f,Strakonice,south Bohemia
2319,1909,14,700516,f,Ceske Budejovice,south Bohemia
2320,1910,60,510523,m,Prostejov,south Moravia
2321,1911,68,680112,f,Frydek - Mistek,north Moravia
2322,1912,64,280611,m,Zlin,south Moravia
2323,1913,48,420629,f,Rychnov nad Kneznou,east Bohemia
2324,1914,27,780716,m,Plzen - jih,west Bohemia
2325,1915,2,550203,f,Benesov,central Bohemia
2326,1916,72,451214,f,Olomouc,north Moravia
2327,1917,73,191027,m,Opava,north Moravia
2328,1918,24,681002,m,Karlovy Vary,west Bohemia
2329,1919,18,730102,m,Pisek,south Bohemia
2330,1920,40,481117,f,Teplice,north Bohemia
2331,1921,42,570531,f,Havlickuv Brod,east Bohemia
2332,1922,60,491222,f,Prostejov,south Moravia
2335,1924,66,340328,f,Zdar nad Sazavou,south Moravia
2336,1925,12,220717,m,Pribram,central Bohemia
2338,1926,37,570725,f,Litomerice,north Bohemia
2340,1927,42,530502,m,Havlickuv Brod,east Bohemia
2342,1928,70,481218,m,Karvina,north Moravia
2343,1929,1,590318,m,Hl.m. Praha,Prague
2344,1930,3,240427,f,Beroun,central Bohemia
2345,1931,20,420719,m,Strakonice,south Bohemia
2347,1932,35,431217,f,Jablonec n. Nisou,north Bohemia
2348,1933,35,330424,m,Jablonec n. Nisou,north Bohemia
2349,1934,46,680710,f,Nachod,east Bohemia
2351,1935,38,650417,m,Louny,north Bohemia
2352,1936,70,770929,f,Karvina,north Moravia
2353,1937,36,290917,f,Liberec,north Bohemia
2354,1938,1,671221,m,Hl.m. Praha,Prague
2355,1939,6,480630,f,Kutna Hora,central Bohemia
2356,1940,52,300710,m,Usti nad Orlici,east Bohemia
2358,1941,60,461016,f,Prostejov,south Moravia
2361,1943,9,680924,m,Nymburk,central Bohemia
2363,1944,72,470618,m,Olomouc,north Moravia
2364,1945,56,710426,f,Breclav,south Moravia
2365,1946,46,530626,f,Nachod,east Bohemia
2366,1947,35,300101,m,Jablonec n. Nisou,north Bohemia
2368,1948,64,431222,f,Zlin,south Moravia
2370,1949,41,560821,f,Usti nad Labem,north Bohemia
2371,1950,70,560207,f,Karvina,north Moravia
2372,1951,23,710409,f,Cheb,west Bohemia
2373,1952,70,540119,m,Karvina,north Moravia
2374,1953,9,680727,m,Nymburk,central Bohemia
2375,1954,72,650725,f,Olomouc,north Moravia
2377,1955,49,501117,m,Semily,east Bohemia
2378,1956,63,530313,f,Vyskov,south Moravia
2379,1957,33,640619,f,Decin,north Bohemia
2380,1958,40,270817,m,Teplice,north Bohemia
2382,1959,62,271025,f,Uherske Hradiste,south Moravia
2383,1960,31,470101,f,Tachov,west Bohemia
2385,1961,13,330505,m,Rakovnik,central Bohemia
2387,1962,77,450716,f,Vsetin,north Moravia
2388,1963,42,710729,m,Havlickuv Brod,east Bohemia
2389,1964,25,240720,m,Klatovy,west Bohemia
2390,1965,57,380513,m,Hodonin,south Moravia
2391,1966,27,420124,m,Plzen - jih,west Bohemia
2392,1967,26,550521,m,Plzen - mesto,west Bohemia
2393,1968,16,760823,f,Jindrichuv Hradec,south Bohemia
2394,1969,5,620604,m,Kolin,central Bohemia
2395,1970,8,530311,m,Mlada Boleslav,central Bohemia
2396,1971,41,490829,f,Usti nad Labem,north Bohemia
2397,1972,77,180714,m,Vsetin,north Moravia
2398,1973,71,550825,f,Novy Jicin,north Moravia
2399,1974,42,430502,f,Havlickuv Brod,east Bohemia
2400,1975,19,590410,m,Prachatice,south Bohemia
2401,1976,26,480126,f,Plzen - mesto,west Bohemia
2402,1977,41,481026,m,Usti nad Labem,north Bohemia
2403,1978,57,630125,f,Hodonin,south Moravia
2404,1979,26,770705,f,Plzen - mesto,west Bohemia
2406,1980,49,561006,f,Semily,east Bohemia
2407,1981,64,750827,m,Zlin,south Moravia
2408,1982,6,400428,f,Kutna Hora,central Bohemia
2409,1983,54,640527,m,Brno - mesto,south Moravia
2410,1984,73,730208,f,Opava,north Moravia
2412,1985,20,801026,m,Strakonice,south Bohemia
2413,1986,46,610809,m,Nachod,east Bohemia
2414,1987,54,500713,f,Brno - mesto,south Moravia
2416,1988,72,541223,f,Olomouc,north Moravia
2417,1989,48,380621,f,Rychnov nad Kneznou,east Bohemia
2418,1990,1,531227,f,Hl.m. Praha,Prague
2419,1991,1,540623,f,Hl.m. Praha,Prague
2420,1992,48,720606,f,Rychnov nad Kneznou,east Bohemia
2422,1993,68,760609,f,Frydek - Mistek,north Moravia
2423,1994,42,570709,m,Havlickuv Brod,east Bohemia
2424,1995,54,201110,m,Brno - mesto,south Moravia
2425,1996,6,770718,f,Kutna Hora,central Bohemia
2426,1997,74,270609,m,Ostrava - mesto,north Moravia
2428,1998,1,460627,f,Hl.m. Praha,Prague
2429,1999,70,731122,m,Karvina,north Moravia
2430,2000,5,371028,m,Kolin,central Bohemia
2431,2001,75,661010,m,Prerov,north Moravia
2432,2002,1,240308,f,Hl.m. Praha,Prague
2433,2003,32,640619,m,Ceska Lipa,north Bohemia
2434,2004,42,450524,f,Havlickuv Brod,east Bohemia
2435,2005,16,431018,f,Jindrichuv Hradec,south Bohemia
2436,2006,25,340806,f,Klatovy,west Bohemia
2437,2007,45,361227,m,Jicin,east Bohemia
2438,2008,52,460919,f,Usti nad Orlici,east Bohemia
2440,2009,17,350909,m,Pelhrimov,south Bohemia
2441,2010,1,281006,m,Hl.m. Praha,Prague
2443,2011,75,490523,m,Prerov,north Moravia
2444,2012,4,340826,m,Kladno,central Bohemia
2445,2013,54,690226,m,Brno - mesto,south Moravia
2447,2015,68,721007,m,Frydek - Mistek,north Moravia
2449,2016,1,671228,m,Hl.m. Praha,Prague
2450,2017,54,750517,f,Brno - mesto,south Moravia
2451,2018,42,391206,m,Havlickuv Brod,east Bohemia
2452,2019,64,520607,f,Zlin,south Moravia
2453,2020,13,240113,m,Rakovnik,central Bohemia
2454,2021,69,400904,f,Jesenik,north Moravia
2455,2022,72,191104,m,Olomouc,north Moravia
2457,2023,68,400817,m,Frydek - Mistek,north Moravia
2459,2024,20,740722,f,Strakonice,south Bohemia
2460,2025,19,630105,f,Prachatice,south Bohemia
2461,2026,64,670402,m,Zlin,south Moravia
2462,2027,19,340606,m,Prachatice,south Bohemia
2463,2028,7,441217,m,Melnik,central Bohemia
2464,2029,55,450901,m,Brno - venkov,south Moravia
2465,2030,51,731017,m,Trutnov,east Bohemia
2467,2032,36,460516,f,Liberec,north Bohemia
2468,2033,71,650318,m,Novy Jicin,north Moravia
2469,2034,54,570910,f,Brno - mesto,south Moravia
2470,2035,53,430614,m,Blansko,south Moravia
2472,2036,70,760329,f,Karvina,north Moravia
2473,2037,20,761017,f,Strakonice,south Bohemia
2474,2038,42,570406,m,Havlickuv Brod,east Bohemia
2475,2039,44,820202,f,Chrudim,east Bohemia
2476,2040,75,570216,f,Prerov,north Moravia
2478,2041,48,400524,f,Rychnov nad Kneznou,east Bohemia
2479,2042,31,590331,f,Tachov,west Bohemia
2480,2043,46,761208,f,Nachod,east Bohemia
2481,2044,6,480622,m,Kutna Hora,central Bohemia
2482,2045,34,250107,m,Chomutov,north Bohemia
2484,2046,68,691221,m,Frydek - Mistek,north Moravia
2485,2047,20,330515,m,Strakonice,south Bohemia
2486,2048,76,611005,f,Sumperk,north Moravia
2487,2049,67,670925,f,Bruntal,north Moravia
2488,2050,1,800922,f,Hl.m. Praha,Prague
2489,2051,64,750128,f,Zlin,south Moravia
2490,2052,61,610326,f,Trebic,south Moravia
2491,2053,5,390320,f,Kolin,central Bohemia
2493,2054,1,621009,m,Hl.m. Praha,Prague
2494,2055,37,710106,m,Litomerice,north Bohemia
2495,2056,58,391214,f,Jihlava,south Moravia
2496,2057,1,720707,m,Hl.m. Praha,Prague
2497,2058,34,620406,f,Chomutov,north Bohemia
2498,2059,37,800312,m,Litomerice,north Bohemia
2499,2060,13,440804,m,Rakovnik,central Bohemia
2500,2061,24,460820,f,Karlovy Vary,west Bohemia
2501,2062,70,401204,f,Karvina,north Moravia
2502,2063,1,350313,f,Hl.m. Praha,Prague
2503,2064,54,770923,f,Brno - mesto,south Moravia
2504,2065,61,500109,m,Trebic,south Moravia
2505,2066,25,600430,f,Klatovy,west Bohemia
2506,2067,76,760927,m,Sumperk,north Moravia
2507,2068,21,520826,f,Tabor,south Bohemia
2508,2069,72,650807,f,Olomouc,north Moravia
2510,2070,72,590610,f,Olomouc,north Moravia
2511,2071,35,750327,f,Jablonec n. Nisou,north Bohemia
2513,2072,41,410508,m,Usti nad Labem,north Bohemia
2514,2073,59,570211,m,Kromeriz,south Moravia
2515,2074,12,580603,m,Pribram,central Bohemia
2516,2075,33,420105,f,Decin,north Bohemia
2517,2076,18,240909,m,Pisek,south Bohemia
2519,2077,29,700806,f,Rokycany,west Bohemia
2520,2078,62,440730,m,Uherske Hradiste,south Moravia
2521,2079,55,470330,f,Brno - venkov,south Moravia
2522,2080,74,370908,m,Ostrava - mesto,north Moravia
2524,2081,36,590731,m,Liberec,north Bohemia
2525,2082,36,520710,f,Liberec,north Bohemia
2526,2083,1,640726,m,Hl.m. Praha,Prague
2527,2084,44,470731,f,Chrudim,east Bohemia
2528,2085,25,770216,m,Klatovy,west Bohemia
2529,2086,70,390622,m,Karvina,north Moravia
2530,2087,7,500211,m,Melnik,central Bohemia
2531,2088,4,540124,f,Kladno,central Bohemia
2532,2089,29,370509,m,Rokycany,west Bohemia
2533,2090,40,290717,f,Teplice,north Bohemia
2534,2091,1,430110,m,Hl.m. Praha,Prague
2535,2092,1,450110,m,Hl.m. Praha,Prague
2536,2093,64,611022,m,Zlin,south Moravia
2537,2094,73,571010,m,Opava,north Moravia
2538,2095,56,800223,m,Breclav,south Moravia
2539,2096,32,720121,f,Ceska Lipa,north Bohemia
2540,2097,46,810626,m,Nachod,east Bohemia
2542,2099,3,441219,m,Beroun,central Bohemia
2545,2101,9,530928,f,Nymburk,central Bohemia
2546,2102,41,611203,f,Usti nad Labem,north Bohemia
2547,2103,48,531029,f,Rychnov nad Kneznou,east Bohemia
2548,2104,48,531006,m,Rychnov nad Kneznou,east Bohemia
2549,2105,70,230505,f,Karvina,north Moravia
2550,2106,1,761012,f,Hl.m. Praha,Prague
2551,2107,70,390811,f,Karvina,north Moravia
2552,2108,74,640124,f,Ostrava - mesto,north Moravia
2553,2109,34,761124,m,Chomutov,north Bohemia
2554,2110,64,410920,m,Zlin,south Moravia
2555,2111,42,630923,m,Havlickuv Brod,east Bohemia
2556,2112,44,510210,f,Chrudim,east Bohemia
2557,2113,7,570218,m,Melnik,central Bohemia
2558,2114,30,590118,m,Sokolov,west Bohemia
2559,2115,8,650331,f,Mlada Boleslav,central Bohemia
2560,2116,70,740620,f,Karvina,north Moravia
2561,2117,48,450726,m,Rychnov nad Kneznou,east Bohemia
2562,2118,42,521101,m,Havlickuv Brod,east Bohemia
2563,2119,74,710908,m,Ostrava - mesto,north Moravia
2565,2121,64,460522,m,Zlin,south Moravia
2566,2122,68,630325,f,Frydek - Mistek,north Moravia
2567,2123,64,430530,m,Zlin,south Moravia
2569,2124,69,480401,m,Jesenik,north Moravia
2571,2125,43,790425,f,Hradec Kralove,east Bohemia
2572,2126,1,531008,m,Hl.m. Praha,Prague
2573,2127,1,650310,f,Hl.m. Praha,Prague
2574,2128,22,320422,f,Domazlice,west Bohemia
2576,2130,46,790516,f,Nachod,east Bohemia
2577,2131,70,180107,m,Karvina,north Moravia
2578,2132,76,540708,m,Sumperk,north Moravia
2579,2133,11,350102,f,Praha - zapad,central Bohemia
2581,2134,52,531119,f,Usti nad Orlici,east Bohemia
2582,2135,51,381215,m,Trutnov,east Bohemia
2583,2136,75,370617,m,Prerov,north Moravia
2584,2137,4,441215,f,Kladno,central Bohemia
2585,2138,75,710828,f,Prerov,north Moravia
2586,2139,8,660514,m,Mlada Boleslav,central Bohemia
2588,2140,75,580519,m,Prerov,north Moravia
2589,2141,21,630217,m,Tabor,south Bohemia
2590,2142,42,641019,f,Havlickuv Brod,east Bohemia
2592,2143,1,800831,f,Hl.m. Praha,Prague
2594,2144,55,630731,m,Brno - venkov,south Moravia
2596,2146,31,611008,m,Tachov,west Bohemia
2597,2147,28,690806,f,Plzen - sever,west Bohemia
2599,2148,1,460109,m,Hl.m. Praha,Prague
2600,2149,7,230417,f,Melnik,central Bohemia
2601,2150,37,610725,m,Litomerice,north Bohemia
2603,2151,38,721103,f,Louny,north Bohemia
2604,2152,22,260711,m,Domazlice,west Bohemia
2606,2153,31,430104,m,Tachov,west Bohemia
2607,2154,63,430327,m,Vyskov,south Moravia
2608,2155,58,430915,f,Jihlava,south Moravia
2609,2156,1,770509,m,Hl.m. Praha,Prague
2611,2157,77,381109,m,Vsetin,north Moravia
2612,2158,38,750203,m,Louny,north Bohemia
2613,2159,1,771026,m,Hl.m. Praha,Prague
2614,2160,72,460314,m,Olomouc,north Moravia
2615,2161,15,450826,f,Cesky Krumlov,south Bohemia
2616,2162,50,700707,m,Svitavy,east Bohemia
2618,2163,17,420814,m,Pelhrimov,south Bohemia
2619,2164,63,690709,f,Vyskov,south Moravia
2621,2165,51,560509,m,Trutnov,east Bohemia
2622,2166,71,730607,m,Novy Jicin,north Moravia
2623,2167,16,650716,f,Jindrichuv Hradec,south Bohemia
2625,2169,57,721007,m,Hodonin,south Moravia
2626,2170,1,400214,m,Hl.m. Praha,Prague
2628,2172,1,311105,f,Hl.m. Praha,Prague
2630,2173,64,370820,f,Zlin,south Moravia
2631,2174,18,700521,m,Pisek,south Bohemia
2633,2175,1,670712,f,Hl.m. Praha,Prague
2635,2176,67,661210,f,Bruntal,north Moravia
2636,2177,62,181024,m,Uherske Hradiste,south Moravia
2637,2178,64,350606,m,Zlin,south Moravia
2638,2179,1,420107,m,Hl.m. Praha,Prague
2639,2180,45,500304,f,Jicin,east Bohemia
2642,2182,22,730904,m,Domazlice,west Bohemia
2643,2183,54,460107,f,Brno - mesto,south Moravia
2644,2184,6,640323,f,Kutna Hora,central Bohemia
2645,2185,67,200422,m,Bruntal,north Moravia
2646,2186,63,370607,f,Vyskov,south Moravia
2647,2187,9,400326,m,Nymburk,central Bohemia
2650,2189,75,750305,m,Prerov,north Moravia
2652,2190,41,490509,f,Usti nad Labem,north Bohemia
2653,2191,1,500125,m,Hl.m. Praha,Prague
2654,2192,59,391008,f,Kromeriz,south Moravia
2655,2193,44,630812,m,Chrudim,east Bohemia
2656,2194,54,550915,m,Brno - mesto,south Moravia
2657,2195,73,480709,m,Opava,north Moravia
2658,2196,11,330121,m,Praha - zapad,central Bohemia
2659,2197,46,410524,m,Nachod,east Bohemia
2661,2199,1,611017,f,Hl.m. Praha,Prague
2662,2200,1,780829,m,Hl.m. Praha,Prague
2663,2201,8,761001,m,Mlada Boleslav,central Bohemia
2666,2203,47,350706,f,Pardubice,east Bohemia
2667,2204,9,720101,m,Nymburk,central Bohemia
2669,2205,51,270508,m,Trutnov,east Bohemia
2670,2206,45,360913,m,Jicin,east Bohemia
2671,2207,35,720422,f,Jablonec n. Nisou,north Bohemia
2672,2208,7,400326,f,Melnik,central Bohemia
2673,2209,65,590716,m,Znojmo,south Moravia
2675,2210,31,240122,m,Tachov,west Bohemia
2676,2211,61,610601,m,Trebic,south Moravia
2677,2212,33,220524,m,Decin,north Bohemia
2679,2213,68,380930,m,Frydek - Mistek,north Moravia
2681,2214,45,710104,f,Jicin,east Bohemia
2683,2215,48,290613,f,Rychnov nad Kneznou,east Bohemia
2684,2216,74,530211,f,Ostrava - mesto,north Moravia
2685,2217,73,690621,f,Opava,north Moravia
2686,2218,19,510324,f,Prachatice,south Bohemia
2688,2219,60,671024,f,Prostejov,south Moravia
2689,2220,16,230117,m,Jindrichuv Hradec,south Bohemia
2690,2221,58,711225,f,Jihlava,south Moravia
2691,2222,47,640517,m,Pardubice,east Bohemia
2692,2223,44,250530,m,Chrudim,east Bohemia
2693,2224,46,760804,f,Nachod,east Bohemia
2694,2225,15,271006,f,Cesky Krumlov,south Bohemia
2696,2226,2,470904,m,Benesov,central Bohemia
2698,2227,31,701007,f,Tachov,west Bohemia
2700,2228,34,450222,m,Chomutov,north Bohemia
2701,2229,1,520329,m,Hl.m. Praha,Prague
2702,2230,7,190226,m,Melnik,central Bohemia
2703,2231,2,730312,f,Benesov,central Bohemia
2704,2232,1,490522,f,Hl.m. Praha,Prague
2705,2233,43,240430,m,Hradec Kralove,east Bohemia
2706,2234,3,670702,m,Beroun,central Bohemia
2707,2235,45,690523,m,Jicin,east Bohemia
2708,2236,73,580812,m,Opava,north Moravia
2709,2237,26,460614,m,Plzen - mesto,west Bohemia
2712,2239,25,560117,m,Klatovy,west Bohemia
2713,2240,36,620902,m,Liberec,north Bohemia
2714,2241,6,700306,f,Kutna Hora,central Bohemia
2715,2242,7,570704,m,Melnik,central Bohemia
2716,2243,25,690713,f,Klatovy,west Bohemia
2717,2244,46,300428,m,Nachod,east Bohemia
2719,2245,29,641030,f,Rokycany,west Bohemia
2720,2246,1,490905,f,Hl.m. Praha,Prague
2721,2247,24,500626,f,Karlovy Vary,west Bohemia
2724,2250,35,750301,m,Jablonec n. Nisou,north Bohemia
2726,2252,1,730728,f,Hl.m. Praha,Prague
2728,2253,74,220813,m,Ostrava - mesto,north Moravia
