account_id,avg_balance,max_balance,min_balance,avg_amount,max_amount,min_amout
1620,24944.48470588234,34051.4,700,2316.9564705882367,9850,14.6
1621,33070.59808612441,58216.9,300,6019.738277511964,25600,14.6
1622,26972.052631578954,36881.3,900,2299.678947368421,8100,14.6
1623,50190.681481481515,81589.6,800,10333.83148148148,37038,14.6
1624,26399.384848484864,34190.8,500,2249.99696969697,6600,14.6
1625,26438.12888888887,52183.2,800,3373.2583333333328,18291,14.6
1626,43608.34259259264,77039.3,1100,8851.093827160494,30600,14.6
1627,29716.866463414633,45068,1000,3412.8878048780466,11022,14.6
1628,16891.949537037046,23590,700,1839.5268518518506,9500,13.4
1629,20070.630508474573,29230.5,1000,2227.0966101694917,10550,14.6
1630,18961.81067961164,28028.5,900,2276.219417475727,5862,14.6
1631,6572.5,12745,400,3186.25,4115,400
1632,82260.88701298696,143816.4,1000,20043.801298701295,62100,22.5
1633,28155.79381443296,40348.8,200,1981.1391752577326,11150,3.5
1634,47332.74935064938,81903.5,500,6266.405194805189,26000,14.6
1635,35175.75265700482,66134.8,900,6606.0048309178765,27102,12.6
1637,21018.571276595747,32423,500,1879.8971631205652,9000,14.6
1640,43245.70000000003,67871.4,700,8371.764634146339,30205.5,14.6
1641,68076.04571428569,139378.4,900,13372.24857142857,61700,14.6
1642,18068.508988764046,29164.3,1000,2549.0123595505625,7000,14.6
1644,39763.082424242486,60928.9,400,4304.52272727273,35680,14.6
1645,22265.814285714285,39886.1,300,6927.771428571429,20426,43.1
1646,64356.04915254231,152528.9,600,15804.140677966103,64900,30
1649,27934.011904761883,90624.1,700,3605.138888888885,48442,14.6
1652,21066.435185185175,31430,300,2431.6967592592573,9350,14.6
1653,49463.097202797195,73901.9,700,9633.389510489511,36345,14.6
1654,40645.73333333333,64777.7,600,8230.011111111111,27980,14.6
1655,36954.520512820534,59438.8,600,7355.88717948718,25362,14.6
1658,17134.22384937237,26389.3,800,1074.3765690376576,5820,14.6
1659,400.0,400,400,400.0,400,400
1660,26615.563793103454,78545.7,600,7768.518965517238,47205,14.6
1663,7956.9800000000005,13080.1,300,2616.04,6366,20.4
1664,40196.22064220183,68315.9,500,8151.680733944959,32990,14.6
1666,27714.34521276598,43543.9,500,2306.521276595743,14800,6.7
1667,20298.23076923077,32511.5,200,2702.3230769230768,8100,25
1669,19888.92,33504.1,700,4590.530000000001,12514,28.2
1670,16145.421428571437,21478.4,500,1449.3785714285716,4088,14.2
1671,28275.480827067688,39713,1100,2122.8563909774416,6900,14.6
1672,49727.70000000002,68428.1,800,8190.222857142859,28329,14.6
1673,15870.579411764715,24889.5,900,1821.2817647058828,4700,3.1
1674,26806.687999999995,37761.8,800,2971.586666666667,17600,14.6
1675,22858.933039647593,34265.6,1100,1702.1612334801755,8900,13.7
1678,49331.49677419358,81719.4,200,7314.179677419363,34674,14.6
1679,31025.075,53212.4,13463,6084.366666666666,20194.5,48.6
1680,45184.76487804873,69892.5,300,7488.0443902439065,29128,14.6
1682,26217.907547169823,53751,900,2334.569811320755,24859,14.6
1683,19859.54285714286,33187.1,900,4926.728571428571,15201,35.2
1684,57018.19513513512,124688.3,200,11286.496216216216,54000,30
1685,40020.09583333332,115940.3,1100,11353.429166666667,46638,14.6
1686,29431.928333333333,42721.4,900,1782.2645833333327,13760,14.6
1688,22019.067811158802,31403.3,800,2086.348068669526,6850,14.6
1689,19699.54999999999,32527.7,700,1939.0124999999991,7200,14.6
1690,27516.545588235284,36778.5,6736,2630.3941176470594,11450,14.6
1691,15183.564516129036,20508,400,1025.814516129032,2901,9.2
1692,29623.62857142858,73968,500,8556.071428571428,47634,14
1694,61931.99531914893,145242.7,500,14472.763829787233,59000,22.6
1695,52517.11079136685,136839.9,200,12203.071942446053,61500,14.6
1696,14628.781395348831,18411.7,600,1261.294186046512,3960,9.6
1698,32592.68,63263.1,800,8963.98,28840,49.6
1699,18615.336704119854,29040.8,800,1813.8955056179761,5550,14.6
1700,44482.46666666667,74957.6,900,9759.609523809522,34419,14.6
1701,45703.1524193549,131901,1100,11159.68991935485,51600,14.6
1702,25078.151282051298,42442.8,500,3355.5290598290585,12201,5.9
1704,19270.467605633796,30745.2,300,2703.9267605633804,6923,14.6
1705,34288.38358208955,57360.7,400,6435.183582089554,42560,14.6
1706,30775.622900763326,47169.5,700,1448.4206106870233,10500,10.2
1708,29303.644805194846,49231,700,5122.326623376621,21633,14.6
1709,43463.19090909091,66290.2,400,8684.293939393938,27104,14.6
1711,22712.706849315087,28781.8,200,1403.1452054794524,7800,12.9
1712,3252.0,6304,200,3152.0,6104,200
1713,27359.436936936938,115022.4,700,3186.0063063063044,47846,3
1714,20242.141269841286,28647.8,900,2005.0579365079373,4951,14.6
1715,69889.11621621619,123503.2,600,17416.49459459459,48095,14.6
1716,34820.33250000001,51467.7,1100,6219.602500000001,22092,14.6
1719,19863.05614035088,30106,600,1823.8701754385963,6600,14.6
1720,16187.5,22400,300,2087.5,10400,100
1721,19876.08695652174,26400,1100,1582.608695652174,9400,100
1722,52521.89772727273,75856.3,800,9338.327272727272,31578,14.6
1725,60675.75100000009,132892.4,1100,18227.751999999997,71805,100
1726,25957.626817042586,51964.3,1000,3726.490977443611,31840,14.6
1728,20689.72929292927,39460.3,1000,3599.1828282828274,13600,14.6
1730,32600.361728395037,56108.7,900,2452.8279835390917,11550,14.6
1731,20269.55229357799,30326.7,200,1964.0022935779803,8650,14.6
1732,44968.57727272727,74410.2,400,10244.129545454545,33231,14.6
1733,26687.47647058823,64790.9,900,7118.147058823532,44401,89.9
1735,1100.0,1100,1100,1100.0,1100,1100
1737,35568.966037735845,48320.9,600,4409.841509433962,18378,14.6
1738,9399.785714285712,15391.4,400,1269.2999999999997,2997,1.4
1739,48968.165217391295,68756.1,700,9479.44347826087,32004,14.6
1741,20299.41392405064,29073.6,1100,2025.682278481014,9250,14.6
1742,48224.85972222222,78994.3,800,9579.065277777774,46880,14.6
1743,26974.080392156873,38190.2,800,1703.1132352941167,5400,12.7
1744,17342.802380952384,26636.9,600,2490.0476190476197,11400,14.6
1745,12766.666666666666,22300,500,7433.333333333333,15000,500
1749,59287.967567567575,117751.3,1000,18818.072972972976,68412,14.6
1750,50787.73059936903,97059.5,1100,7798.309148264992,37294,14
1751,13917.74,25879.6,700,2587.9700000000003,11800,7.4
1752,49736.60333333334,72292.3,1100,8368.443333333333,25653,14.6
1754,46416.880000000005,71284.2,200,18336.84,38492,200
1756,45402.19848484849,70341.9,900,8089.048484848484,27586,14.6
1757,60256.16571428569,122448.7,200,18931.31714285715,66152,14.6
1758,48607.52631578948,78930.9,700,9942.931578947371,33537,14.6
1759,19849.50877192983,39223.4,300,4057.9280701754396,14982,12.9
1760,26915.050877192985,37350.1,600,1655.929824561404,7350,14.6
1761,29253.5982698962,45911.5,700,3263.488235294115,16406,14.6
1762,36063.78833333336,67486,600,5453.364999999996,28960,14.6
1763,51738.13725490192,75594,600,9125.778431372548,34173,14.6
1765,16995.241666666665,25747,400,2813.2833333333333,5242,14.6
1766,37213.407526881754,69382.9,500,4858.978494623655,29412,14.6
1767,45334.295094339606,86730.3,1100,5809.587924528305,28928,14.6
1768,37733.295348837215,61448.4,1100,5108.530232558137,28480,14.6
1769,27237.321782178216,39612,200,2717.962376237625,22240,10.9
1770,54522.89698492468,85671.3,1000,7777.527638190957,31526,14.6
1771,25295.339015151487,40811.2,500,2212.7136363636355,14500,8
1772,57124.26835443034,139880.9,1100,16141.211392405066,72298,30
1773,16045.607500000006,24927.3,300,1847.0844999999986,4316,3
1774,7555.444444444444,13373.8,300,1485.9777777777776,3255,9.4
1775,23749.24880000001,35817.5,900,2529.3483999999985,8200,14.6
1777,32219.128571428573,59138.6,1000,10458.014285714287,33336,78.6
1778,37848.94705882354,60659,900,6049.1831932773075,23463,12.9
1779,64619.012662337474,102042.9,1000,6550.982142857149,35738,14.6
1780,61380.76245210726,110484,900,9175.826053639857,37498,14.6
1781,18875.652173913037,28979.6,400,1601.1478260869567,9000,13.7
1782,30771.116289592785,50732.9,700,2399.747058823528,8900,14.6
1784,25096.248319327704,37323.3,400,2442.0630252100823,8400,14.6
1785,5992.0,10884,1100,3628.0,4892,1100
1786,41315.21829268296,77073.6,1000,6629.84796747968,26811,14.6
1787,12250.0,20100,1100,5025.0,9900,1100
1788,23209.41058823529,56459.4,1100,2247.899411764705,36337,5.9
1789,29271.052631578947,48000,400,2110.5263157894738,12800,100
1791,37978.382692307685,59937.2,300,5571.475,19573.5,14.6
1792,22003.4909574468,32435.7,1000,2307.682446808509,13150,14.6
1793,30276.654368932017,47602.8,200,4929.146601941746,19000,14.6
1796,50302.750602409644,71489.9,400,6885.965060240962,30015,14.6
1797,43225.0832402235,71089.9,500,5275.270391061449,41600,14.6
1799,11939.222222222223,21013,600,2334.777777777778,5101,1.5
1800,39016.51521739132,60491.6,400,7842.230434782608,29059.5,14.6
1801,52083.85945945945,120512.8,700,11015.635135135135,54300,2.9
1802,29046.068103448288,36288.3,800,1620.2146551724147,4827,14.4
1803,38045.37735849059,56955.4,400,1436.1405660377363,8600,6.7
1804,49387.19374999993,126465.9,1100,10517.521634615385,52500,30
1805,53974.209677419334,139372.2,1100,8978.609216589866,52400,14.6
1806,21806.235874439444,32974.3,400,2020.5475336322847,6500,14.6
1809,32807.19698113209,63673.3,200,6374.098113207547,30082,30
1810,37429.45411764705,60655,800,7002.877647058821,26552,14.6
1811,40061.58043478263,74408.8,300,9689.680434782607,35918,14.6
1812,4454.0,7908,1000,2636.0,3454,1000
1813,66925.18951310874,147401.3,1100,12706.992134831475,59700,14.6
1815,34664.48215488217,60601.5,500,5785.017508417512,26856,14.6
1816,18048.257303370792,27062.5,1000,1801.294382022472,4250,14.1
1817,700.0,700,700,700.0,700,700
1820,33880.9107784431,56069.4,500,6848.11497005988,25156.5,14.6
1821,38104.871296296275,64090.3,500,8470.965740740738,30571.5,14.6
1822,24540.30223214289,32855.5,900,1959.0834821428555,11600,14.6
1823,8411.5,15823,1000,3955.75,4941,1000
1824,44582.27180616736,83064.5,300,7845.233920704848,36102,14.6
1825,32490.14166666667,46032.2,500,3146.719444444445,12808,14.6
1826,40001.743452380964,67077.7,600,7662.877380952383,29034,14.6
1827,22292.246354166677,29952.9,400,1867.0802083333322,4753,12.9
1828,57391.07574468096,186881.3,1000,9518.4940425532,64800,14.6
1829,24021.46032388663,46470.4,900,3086.4477732793484,11144,6.1
1830,24872.348760330562,49418.8,1000,4925.2099173553715,26200,14.6
1831,26878.74854368931,35918.9,600,2372.9223300970853,13400,14.6
1832,39820.53773584904,71639.6,1100,7381.498113207546,31082,14.6
1834,39423.597933884266,68521,700,6562.12066115703,27330,14.6
1835,44876.72244897962,72472.7,800,5430.333333333332,26000,14.6
1836,34511.7641509434,64797.5,900,6846.049056603772,26466,14.6
1837,54485.6581300813,88318.5,300,8039.458943089438,33654,14.6
1838,44517.72242990652,108071.2,400,8708.790654205606,50700,14.6
1843,41297.479999999996,65898.5,1000,8253.080000000002,26448,14.6
1844,25343.091943127958,37947,500,1365.7985781990524,6840,12.6
1846,15264.654166666662,22019,1000,1325.6763888888893,3093,14.6
1847,26610.078378378385,36108.4,1100,1968.1216216216217,5679,14.6
1848,18745.63397435898,35580.9,1000,2309.7525641025636,8000,14.6
1851,23914.01547619046,36306.3,1000,2706.9623015872994,14100,14.6
1852,18973.38461538463,27267.8,400,1406.7171945701357,11000,10.4
1855,5572.0,10744,400,3581.3333333333335,5172,400
1856,20432.34144736842,27828.3,800,1164.0486842105265,4680,14.6
1858,24766.74285714288,36428.5,900,2580.973333333334,6648,14.6
1859,19558.764583333323,30920.8,1100,2824.4812500000003,13950,14.6
1861,51246.93536121672,76745.4,500,5225.7851711026615,32800,14.6
1862,58855.27789473691,104859.1,500,15418.108421052631,59415,30
1865,27515.480571428598,40124.7,800,2165.5514285714276,10900,14.6
1867,53241.04814814815,89986.3,800,12014.083333333328,37395,14.6
1870,49104.056488549584,78637.8,700,10466.720610687025,32150,14.6
1871,40231.43293413172,70145.7,200,9481.701796407191,34552,14.6
1874,25244.415492957778,35926,400,1209.7460093896725,3151,2.2
1875,17606.96898395725,25839.1,1000,1944.792513368983,4641,14.6
1877,32175.5067264574,42643.4,700,1980.9134529147966,9000,14.6
1878,30183.278832116805,106610.7,800,8681.87299270073,49422,12.5
1879,13631.33876404494,18340.6,1000,1047.5061797752815,3039,9.8
1880,33246.25476190477,91957.9,500,2267.647619047617,49319,10.2
1882,18544.488571428574,34014.2,300,1947.5828571428558,11400,14.6
1884,800.0,800,800,800.0,800,800
1885,27645.420833333334,66488.5,600,3874.3833333333337,44359,6.5
1886,51279.553333333344,83862.8,700,15082.586666666666,40614,70.9
1887,30699.180081300834,46014.7,900,3428.7585365853633,12618,14.6
1889,25287.648484848476,35462.5,800,2341.4313131313147,9450,14.6
1891,34840.657692307774,64665.3,800,1249.2112426035494,11900,14.6
1892,20074.992893401013,31010.4,900,1867.4583756345173,8500,14.6
1893,68173.00370370367,131225.5,900,17508.13333333333,48058,14.6
1894,39290.46923076923,76344.6,1100,12939.93846153846,35859,10.5
1895,37731.02916666667,55043.9,17915,8036.645833333333,26872,14.6
1896,48925.03125000004,144478.3,600,12117.90333333334,59300,14.6
1897,66070.01285714295,107545.6,400,12116.02142857143,49075,42.8
1898,29531.022549019584,50545.4,1000,5026.94558823529,20101,14.6
1899,6361.780000000001,10084.7,800,2016.94,4622,18.1
1900,45683.535,81881.9,1000,11162.26,36498,14.6
1901,36587.91904761906,62730.1,1100,8074.190476190474,27086,14.6
1902,32224.57614213195,50389.6,200,5185.162436548225,19764,30
1903,26175.774999999998,34785,1100,2074.6,10900,14.6
1904,25985.12727272726,40507.2,500,3847.6242424242437,13130,14.6
1905,40643.31470588236,59419.4,400,6121.049999999999,22681.5,14.6
1908,25686.875524475527,33343.8,700,2378.766433566434,6382,14.6
1909,19863.619873817057,26403,800,915.5223974763408,4950,14.6
1910,34818.39,66652.3,800,8165.24,29804,83.8
1911,36852.52374100721,64916.9,-2019.6,6994.813669064744,39040,1.4
1912,22359.116500000007,33320.7,1000,2432.0654999999983,6400,14.6
1913,27715.659259259257,37858,300,1953.285185185185,8400,12.9
1914,26820.109154929563,43815.9,700,2187.4859154929577,8900,13
1916,27466.593181818196,39856.4,300,3193.206818181819,10100,14.6
1917,18702.435555555552,24586.5,1000,1991.2777777777778,4415,14.6
1918,21421.33944444444,37580,800,2786.99611111111,10400,14.6
1919,63344.10324675319,102291.7,800,8142.91038961039,39680,14.6
1920,33211.91621621622,41702.7,700,2876.7810810810815,12100,14.6
1922,52821.50256410257,83420.6,800,7772.164102564102,25014,14.6
1924,22463.49444444444,30937.1,300,2504.366666666667,5266,14.6
1925,24478.615425531927,36659.1,600,2422.851063829786,10650,14.6
1926,21398.976129032253,32623.8,700,1860.6616129032243,8500,14
1927,16186.373972602738,22451.9,600,1333.5684931506855,3425,10.3
1930,22185.587500000016,31659.6,1100,2379.1799107142833,6520,14.6
1931,23109.406015037574,40704.2,1100,2938.098496240599,15840,14.6
1932,17912.153658536583,44347.6,-2788.8,7347.099999999999,22651,14.6
1934,35547.59036697248,62052.8,300,3030.058715596329,16474,14.6
1935,62647.8,140272.3,1100,28762.507142857146,74812,84
1936,16211.639436619715,22923.9,500,1291.8014084507045,3212,14.6
1937,20412.11869158881,30335.5,1100,1905.5789719626155,4896,14.6
1938,48319.675147929025,83398.6,600,9100.292307692313,36225,14.6
1939,60774.98780487804,127046.8,400,20859.10975609756,74529,30
1940,16378.423076923067,25609.6,700,2077.708974358974,4700,14.6
1941,40164.36477987423,67942.9,200,8337.197484276732,31400,14.6
1943,12816.0,25332,300,12666.0,25032,300
1944,36218.800760456295,66233.8,700,6815.960076045632,26970,14.6
1945,48742.38113207545,67767.8,700,8103.413207547167,25038,14.6
1947,30459.34130434781,46913,900,2611.0663043478253,13700,14.6
1948,46272.92031249999,140177.6,800,10980.645312499997,57400,14.6
1949,31969.183396226428,50045,500,3222.6792452830173,17767.5,14.6
1952,31106.92737430166,55803.4,-2102.1,6774.828491620112,30720,13.2
1954,13615.569565217393,18270.1,1000,1303.6043478260867,3211,12.3
1955,14395.919000000013,20448.1,600,1219.8130000000006,2946,14.6
1957,17195.909999999996,25192.1,800,2519.21,11200,29.6
1958,27998.05504587156,38740.5,600,2310.5321100917436,12500,14.6
1959,19510.261467889897,33479.6,600,2224.1247706422005,11100,14.6
1961,21094.189189189194,28783.3,800,2281.0351351351355,5764,11.8
1962,60872.21666666669,134061,200,16427.05833333333,69710,14.6
1963,52340.30370370369,83872.8,400,9449.370370370369,44800,14.6
1964,20648.410256410258,29899.7,1100,2849.812820512821,6600,14.6
1965,41040.935496183236,156483.5,600,9120.25572519084,49169,30.3
1966,40903.588,74896.1,900,7599.085818181826,42400,14.6
1967,35914.85499999999,88597.4,900,9995.911666666665,47112,30
1969,22494.582022471906,44770.8,800,4357.916853932581,15903,14.6
1970,52500.15899581602,90813.3,900,7417.021338912137,33658.5,14.6
1971,35290.16881720433,50028.5,800,3889.966666666666,14906,14.6
1972,22517.17500000003,34912.8,400,2044.9291666666647,5950,14.6
1973,12162.336000000001,16864.5,600,1146.6119999999999,2996,10.5
1974,26130.508823529413,33235.8,300,1422.3205882352947,14000,2.9
1975,34183.16622222223,55868.8,200,3768.9008888888866,21318,14.6
1977,29116.56888888888,42526.3,200,4623.773333333335,22000,14.6
1978,58336.31162790698,93928.5,900,9244.202325581395,51303,30
1979,20716.049783549766,26722.3,900,1170.3406926406935,3600,2.2
1980,29645.762499999993,43245.3,700,4898.587500000001,15478.5,14.6
1981,20801.21435643562,28475.8,900,1164.948019801981,8970,14.6
1984,46381.368926553696,67356.8,800,6014.812429378528,19599,14.6
1985,20770.435000000005,27502.4,600,2137.4399999999996,12800,8.2
1986,27759.262068965527,50130.8,1100,4820.746551724135,18504,14.6
1987,41074.992592592615,68971.1,900,8368.115432098766,31520,14.6
1988,300.0,300,300,300.0,300,300
1989,19297.966386554614,29067,200,1808.5789915966393,10250,14.6
1990,22237.380861244004,27605.2,600,1272.5186602870817,3600,9.1
1991,22537.225,33563,800,9830.725,32763,59.9
1993,31793.735714285714,51242.2,800,7253.299999999998,31037,66.2
1994,52451.74189189191,116498,1100,9191.924324324324,49181,14.6
1996,57623.823529411755,80118.4,1000,11158.079411764704,35934,30
1997,16254.310000000001,27223.5,600,3002.34,6965,18.9
1998,53754.56981132073,96435.6,900,9901.679245283023,35202,14.6
1999,43791.81519434626,76727.7,300,7564.998233215552,39200,14.6
2001,55311.9906077348,104215,1000,14392.102209944758,58653,14.6
2002,23742.33684210525,40074,400,2418.6976076555,11000,14.6
2003,69027.7423728814,132874.6,1100,22025.19491525424,70450,14.6
2004,53896.36111111112,84475.3,700,10945.616666666667,36613.5,14.6
2008,43846.00740740745,79453.4,700,3995.5831649831657,24800,14.6
2009,55073.85544554449,83949.7,1100,7829.575247524755,41120,14.6
2010,21292.951479289928,32722.8,1100,2399.0142011834305,13600,14.6
2011,14967.27482517482,20171.1,900,923.5143356643364,4290,12
