"","account_id","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type","birthday","gender","age_range","district_id","name","region"
"1115",1496,22089,7817.08333333333,42.8,21500,3143.19065420561,14.6,250.958709677419,36779.3948387097,60019.7,400,1814,1814,"OWNER",400312,"m","40_50",57,"Hodonin","south Moravia"
"1116",1497,12880,4587.29659090909,37.4,9400,2362.75900621118,14.6,93.4855421686747,23909.0353413655,43293.1,1000,1815,1815,"OWNER",770224,"f","70_80",1,"Hl.m. Praha","Prague"
"1117",1499,9300,3016.86288659794,10,20640,2323.89203539823,14.6,143.028095238095,29650.2833333333,43869.7,1000,1817,1817,"OWNER",531206,"f","50_60",47,"Pardubice","east Bohemia"
"1118",1500,33081,10004.6,83.9,19800,14550,9300,5093.68,37652.06,70577,1000,1819,1819,"OWNER",790420,"f","70_80",43,"Hradec Kralove","east Bohemia"
"1119",1501,5813,3412.51428571429,51.1,1200,1150,1100,2398.62222222222,15122.3222222222,22603.1,500,1820,1820,"OWNER",281120,"f","20_30",50,"Svitavy","east Bohemia"
"1120",1502,34889,12006.2714285714,101.9,21100,15166.6666666667,7700,3854.39,43019.77,64458.9,200,1821,1821,"OWNER",410424,"m","40_50",1,"Hl.m. Praha","Prague"
"1121",1503,4757,2977.03076923077,58.1,3171,1476.24,14.6,1040.82608695652,20563.6608695652,27525.9,300,1822,1822,"OWNER",220913,"f","20_30",71,"Novy Jicin","north Moravia"
"1122",1504,36208,12150.8333333333,18.8,29600,16175,1900,3435.19230769231,37010.7230769231,74092.9,300,1823,1823,"OWNER",780807,"f","70_80",1,"Hl.m. Praha","Prague"
"1123",1505,13833,4973.27311827957,18.5,28600,4217.32038834951,14.6,143.522448979592,28923.2510204082,44074.9,400,1824,1824,"OWNER",600803,"m","60_70",69,"Jesenik","north Moravia"
"1124",1507,31909.5,11277.4813953488,77.1,46720,6164.25960264901,14.6,164.810970464135,44204.1400843882,72431.8,800,1826,1826,"OWNER",370912,"m","30_40",35,"Jablonec n. Nisou","north Bohemia"
"1125",1508,46083,14182.5705882353,81.4,61300,20134.9555555556,14.6,2303.42692307692,52094.7692307692,116543.9,500,1828,1828,"OWNER",621114,"m","60_70",69,"Jesenik","north Moravia"
"1126",1509,21282,7645.7984375,45.8,15400,3612.61875,14.6,140.186979166667,24354.359375,49251.1,600,1829,1829,"OWNER",420816,"f","40_50",51,"Trutnov","east Bohemia"
"1127",1510,31057.5,10577.5636363636,51.8,20500,8343.45714285714,14.6,1337.06511627907,46422.1720930233,70943.1,700,1830,1830,"OWNER",520203,"m","50_60",33,"Decin","north Bohemia"
"1128",1511,48576,16143.1619047619,84.7,63400,12739.0470588235,0.8,304.531182795699,56416.1607526882,130444.4,-805.4,1831,1831,"OWNER",761009,"m","70_80",51,"Trutnov","east Bohemia"
"1129",1512,21237,7257.66883116883,60.8,17800,4514.26379310345,14.6,182.310362694301,31918.3601036269,57537.2,900,1832,1832,"OWNER",660731,"f","60_70",1,"Hl.m. Praha","Prague"
"1130",1513,22836,8099.24761904762,25.4,19000,2474.21976284585,14.6,161.303264094955,39838.4216617211,60287.6,500,1833,1833,"OWNER",661115,"m","60_70",30,"Sokolov","west Bohemia"
"1131",1515,41014,14283.8741573034,69.6,27600,5046.22231404959,14.6,151.296072507553,54878.1927492447,92575.9,400,1836,1836,"OWNER",440307,"f","40_50",11,"Praha - zapad","central Bohemia"
"1132",1516,3416,1829.10547945205,45.2,5910,1166.64090909091,14.6,191.678881987578,23115.898757764,33025.6,500,1837,1837,"OWNER",570113,"m","50_60",67,"Bruntal","north Moravia"
"1133",1517,4569,3795.2,700,0,0,0,3795.2,9838,18976,700,1839,1839,"OWNER",361218,"f","30_40",5,"Kolin","central Bohemia"
"1134",1518,25932,9361.54444444444,29.7,27700,5918.625,14.6,389.701834862385,56575.7513761468,104553.7,200,1841,1841,"OWNER",530323,"f","50_60",67,"Bruntal","north Moravia"
"1135",1519,31335,10730.7282051282,60.7,18100,5846.02456140351,14.6,888.28125,58201.4583333333,85289.6,700,1842,1842,"OWNER",430913,"m","40_50",9,"Nymburk","central Bohemia"
"1136",1520,6005,3256.19666666667,82.5,5600,1639.79534883721,14.6,372.256164383562,24021.2123287671,34113.3,300,1843,1843,"OWNER",390125,"f","30_40",48,"Rychnov nad Kneznou","east Bohemia"
"1137",1521,4537,2218.59473684211,19.6,4200,1903.3125,14.6,334.294285714286,14926.74,23672.6,900,1844,1844,"OWNER",220203,"f","20_30",74,"Ostrava - mesto","north Moravia"
"1138",1525,4641,2104.54444444444,15.1,0,0,0,2104.54444444444,10645.6666666667,18940.8,300,1849,1849,"OWNER",220924,"f","20_30",57,"Hodonin","south Moravia"
"1139",1526,9975,3590.12181818182,19.1,7700,2519.19,14.6,402.654782608696,35212.5982608696,46331,200,1850,1850,"OWNER",420705,"f","40_50",52,"Usti nad Orlici","east Bohemia"
"1140",1527,48181,14078.8107142857,53.7,41400,10091.7675675676,0.4,320.173846153846,41752.1615384615,112045.6,-2564.7,1851,1851,"OWNER",750912,"f","70_80",31,"Tachov","west Bohemia"
"1141",1529,8200,2103.37272727273,6.8,4000,1001.376,14.6,451.910638297872,20080.5638297872,27234.4,600,1853,1853,"OWNER",650818,"m","60_70",1,"Hl.m. Praha","Prague"
"1142",1530,5550,3078.4,60.4,4400,1935.60416666667,14.6,178.734939759036,22827.2180722892,32113.6,900,1854,1854,"OWNER",320527,"f","30_40",70,"Karvina","north Moravia"
"1143",1532,17874,5475.57777777778,32.5,11800,11800,11800,3748.02,26753.18,49138.7,700,1856,1856,"OWNER",680822,"f","60_70",54,"Brno - mesto","south Moravia"
"1144",1534,22414.5,7756.49247311828,26.6,16300,3631.1688172043,14.6,164.718279569892,25038.0860215054,52627.9,900,1860,1860,"OWNER",641031,"f","60_70",1,"Hl.m. Praha","Prague"
"1145",1535,15500,2542.5112,19.7,12640,1980.13984962406,14.6,211.067054263566,31716.1786821705,54469.8,200,1861,1861,"OWNER",570715,"m","50_60",46,"Nachod","east Bohemia"
"1146",1536,38414,12765.7053571429,31,56400,8538.03105590062,30,201.96336996337,34874.4593406593,86272.4,300,1862,1862,"OWNER",771009,"f","70_80",41,"Usti nad Labem","north Bohemia"
"1147",1538,48386,17230.7928571429,67.7,31400,13359.85,14.6,3112.03461538462,64981.65,109421.3,800,1864,1864,"OWNER",480314,"m","40_50",22,"Domazlice","west Bohemia"
"1148",1539,49605,11173.120754717,1.5,35900,6084.68445595855,0.7,33.4672240802676,25449.0849498328,95986.2,-5950.5,1866,1866,"OWNER",420611,"f","40_50",1,"Hl.m. Praha","Prague"
"1149",1540,35018,12583.4697674419,9.5,23500,6031.43095238095,14.6,271.251968503937,45076.331496063,75481.4,500,1867,1867,"OWNER",440924,"f","40_50",1,"Hl.m. Praha","Prague"
"1150",1541,11500,2598.48571428571,25.1,0,0,0,2598.48571428571,11123.5285714286,18189.4,900,1868,1868,"OWNER",800216,"m","80_90",60,"Prostejov","south Moravia"
"1151",1542,6984,3826.05333333333,22.1,5900,2286.41538461538,14.6,988.121428571429,22122.0071428571,28929.3,1000,1869,1869,"OWNER",330214,"f","30_40",1,"Hl.m. Praha","Prague"
"1152",1543,21270,2495.52,2.9,14700,3108.51666666667,14.6,1064.70212765957,28778.1510638298,63753.9,1100,1871,1871,"OWNER",800220,"f","80_90",1,"Hl.m. Praha","Prague"
"1153",1544,28425,9621.03111111111,56.6,26240,4275.00103626943,14.6,144.231802120141,40813.2628975265,70480.2,1100,1872,1872,"OWNER",630124,"f","60_70",69,"Jesenik","north Moravia"
"1154",1545,48543,9355.55862068966,12.4,43400,4465.09142857143,14.6,124.208396946565,39622.9965648855,136682.5,200,1874,1874,"OWNER",461020,"m","40_50",1,"Hl.m. Praha","Prague"
"1155",1546,11820,4286.9,27.6,0,0,0,4286.9,11921.9,17147.6,800,1875,1875,"OWNER",761019,"m","70_80",15,"Cesky Krumlov","south Bohemia"
"1156",1547,34341,12288.685,57.3,44640,8733.06481481482,14.6,212.360638297872,55670.464893617,86116.7,700,1876,1876,"OWNER",510701,"m","50_60",72,"Olomouc","north Moravia"
"1157",1548,3159,1739.01627906977,38.2,4900,1214.25769230769,14.6,122.487368421053,17132.9115789474,23739.6,800,1877,1877,"OWNER",570821,"f","50_60",47,"Pardubice","east Bohemia"
"1158",1549,21447,5569.975,32.9,0,0,0,5569.975,16743.475,22279.9,500,1879,1879,"OWNER",440402,"f","40_50",21,"Tabor","south Bohemia"
"1159",1550,11826,4413.44444444444,35.6,9800,3514.4,14.6,682.694117647059,25827.5382352941,36722.3,500,1880,1880,"OWNER",740808,"m","70_80",1,"Hl.m. Praha","Prague"
"1160",1552,36844,13254.6671232877,77.5,29000,7232.1616,14.6,321.063131313131,55286.7888888889,89400.4,500,1883,1883,"OWNER",611027,"f","60_70",18,"Pisek","south Bohemia"
"1161",1553,1000,1000,1000,0,0,0,1000,1000,1000,1000,1884,1884,"OWNER",760126,"f","70_80",59,"Kromeriz","south Moravia"
"1162",1554,26628,9355.80566037736,57,17120,5141.03095238095,14.6,467.234306569343,44936.4656934307,67450,300,1885,1885,"OWNER",700107,"f","70_80",47,"Pardubice","east Bohemia"
"1163",1555,6260,3680,1100,0,0,0,3680,4230,7360,1100,1886,1886,"OWNER",200407,"m","20_30",34,"Chomutov","north Bohemia"
"1164",1556,5955,4616.25,600,0,0,0,4616.25,9532.5,18465,600,1887,1887,"OWNER",260715,"m","20_30",54,"Brno - mesto","south Moravia"
"1165",1557,700,700,700,0,0,0,700,700,700,700,1888,1888,"OWNER",180924,"f","10_20",66,"Zdar nad Sazavou","south Moravia"
"1166",1558,9106,3935.13333333333,51.9,3100,3100,3100,2930.11428571429,14361.9285714286,23528.9,600,1889,1889,"OWNER",570728,"f","50_60",32,"Ceska Lipa","north Bohemia"
"1167",1559,34234.5,12183.9589285714,75.9,25600,6729.23191489362,14.6,331.692666666667,50318.99,79811.1,22823,1890,1890,"OWNER",550814,"f","50_60",14,"Ceske Budejovice","south Bohemia"
"1168",1561,5327,2672.2511627907,16.5,5800,968.044444444444,14.6,393.109565217391,31849.592173913,47284,600,1892,1892,"OWNER",280326,"m","20_30",66,"Zdar nad Sazavou","south Moravia"
"1169",1562,2900,1650.15862068966,38.6,1933,940.386206896552,14.6,354.886206896552,16336.5431034483,23313.2,600,1894,1894,"OWNER",471105,"f","40_50",1,"Hl.m. Praha","Prague"
"1170",1563,11300,3600,700,0,0,0,3600,13000,18000,900,1895,1895,"OWNER",651103,"f","60_70",47,"Pardubice","east Bohemia"
"1171",1564,29349,2474.75945945946,10.6,13300,2731.48888888889,14.6,770.896363636364,33395.1,56947.5,1000,1896,1896,"OWNER",820208,"m","80_90",48,"Rychnov nad Kneznou","east Bohemia"
"1172",1565,10400,2883.86391752577,23.1,14560,1310.30777777778,14.6,158.409386281588,30666.1693140794,50124.7,200,1897,1897,"OWNER",690307,"f","60_70",36,"Liberec","north Bohemia"
"1173",1566,22020,7824.80568181818,38.8,13920,2500.02977099237,14.6,95.9288571428571,26385.7854285714,55473.4,500,1898,1898,"OWNER",610801,"m","60_70",73,"Opava","north Moravia"
"1174",1568,20896,7435.80277777778,50.2,17120,2636.21265822785,14.6,516.766086956522,44735.0852173913,63614.3,300,1900,1900,"OWNER",651122,"m","60_70",23,"Cheb","west Bohemia"
"1175",1570,4298,2289.66666666667,58.2,3040,1477.69156626506,14.6,147.949315068493,18974.2575342466,27039.6,200,1903,1903,"OWNER",390830,"f","30_40",1,"Hl.m. Praha","Prague"
"1176",1571,21451.5,6767.775,8.8,16000,7480.825,14.6,1068.335,28337.165,50077,200,1904,1904,"OWNER",410222,"m","40_50",66,"Zdar nad Sazavou","south Moravia"
"1177",1575,5448,2864.88651685393,59.2,4900,1626.95405405405,14.6,59.8552742616034,20647.0067510549,30856.4,900,1908,1908,"OWNER",200117,"m","20_30",1,"Hl.m. Praha","Prague"
"1178",1576,49299,17771.74375,245.3,34400,14571.6428571429,30,2678.16333333333,71829.8,107456,1000,1909,1909,"OWNER",440316,"f","40_50",35,"Jablonec n. Nisou","north Bohemia"
"1179",1577,9800,2668.77142857143,30.8,0,0,0,2668.77142857143,12422.9571428571,18681.3,200,1910,1910,"OWNER",461108,"m","40_50",67,"Bruntal","north Moravia"
"1180",1578,4128,2078.42352941176,15.3,3680,1213.04482758621,14.6,327,23083.8651376147,36111.1,600,1911,1911,"OWNER",380421,"f","30_40",48,"Rychnov nad Kneznou","east Bohemia"
"1181",1579,17434,6287.50655737705,31.2,12800,3235.17142857143,14.6,264.125903614458,38220.5897590361,55084.5,600,1912,1912,"OWNER",720226,"m","70_80",57,"Hodonin","south Moravia"
"1182",1581,12956,4466.24864864865,23.1,9300,3317.07647058824,14.6,739.022535211268,38080.0915492958,55313.8,900,1914,1914,"OWNER",420620,"f","40_50",39,"Most","north Bohemia"
"1183",1582,5973,2875.29411764706,22.6,4900,1254.74285714286,14.6,1010.11612903226,26428.5387096774,36772.9,500,1916,1916,"OWNER",260719,"m","20_30",28,"Plzen - sever","west Bohemia"
"1184",1583,40855,8491,21.7,44700,6360.86060606061,2.4,322.476666666667,21371.32,84743.5,-2838.8,1917,1917,"OWNER",690313,"f","60_70",69,"Jesenik","north Moravia"
"1185",1584,2975,1585.42168674699,39.8,8520,1069.96326530612,14.6,147.699447513812,19314.5933701657,29429.6,600,1919,1919,"OWNER",490504,"m","40_50",30,"Sokolov","west Bohemia"
"1186",1585,31419,5718.21666666667,20.1,6600,3750,900,4365.61428571429,29156.7,61118.5,1000,1920,1920,"OWNER",750807,"m","70_80",42,"Havlickuv Brod","east Bohemia"
"1187",1586,25389,7917.675,52.9,7100,7100,7100,6249.04444444444,30381.7666666667,56241.5,200,1921,1921,"OWNER",461026,"f","40_50",1,"Hl.m. Praha","Prague"
"1188",1587,21632,7595.66666666667,55,0,0,0,7595.66666666667,15539.6666666667,22787,1100,1923,1923,"OWNER",580507,"f","50_60",1,"Hl.m. Praha","Prague"
"1189",1588,8100,1933.26344086022,37.7,7800,1553.66868686869,14.6,135.3140625,24839.065625,33371,1000,1924,1924,"OWNER",380529,"m","30_40",67,"Bruntal","north Moravia"
"1190",1589,14100,1029.45625,3.2,4700,1610.52631578947,100,280.80447761194,23645.6029850746,32214,500,1925,1925,"OWNER",380623,"m","30_40",37,"Litomerice","north Bohemia"
"1191",1590,17280,5849.94375,38.4,19360,2139.87894736842,14.6,227.475925925926,32526.6839506173,48389.1,500,1927,1927,"OWNER",520426,"m","50_60",77,"Vsetin","north Moravia"
"1192",1591,46552,6384.5,200,3000,3000,3000,5714.17857142857,31617.8928571429,79998.5,600,1929,1929,"OWNER",550815,"f","50_60",65,"Znojmo","south Moravia"
"1193",1592,4604,2504.41698113208,50.7,3440,816.921649484536,14.6,356.618,33450.1266666667,53507.2,400,1930,1930,"OWNER",340221,"f","30_40",38,"Louny","north Bohemia"
"1194",1593,3130,2604,500,0,0,0,2604,6760,13020,500,1931,1931,"OWNER",421114,"f","40_50",16,"Jindrichuv Hradec","south Bohemia"
"1195",1597,6701,3320.61891891892,26.6,7700,1793.24827586207,14.6,198.468421052632,19584.4526315789,29294.3,900,1935,1935,"OWNER",290512,"f","20_30",68,"Frydek - Mistek","north Moravia"
"1196",1599,37372,13519.7481481481,97.8,27300,6989.68372093023,14.6,921.097142857143,48112.6714285714,70347.7,1100,1938,1938,"OWNER",390930,"f","30_40",57,"Hodonin","south Moravia"
"1197",1600,6757,5217.75,600,0,0,0,5217.75,10735.5,20871,600,1939,1939,"OWNER",250814,"m","20_30",1,"Hl.m. Praha","Prague"
"1198",1601,4042,2134.74157303371,60.5,4150,1395.17666666667,14.6,107.994258373206,20290.0392344498,28248.4,500,1941,1941,"OWNER",210712,"f","20_30",10,"Praha - vychod","central Bohemia"
"1199",1602,4944,2618.57866666667,48.7,12250,1485.5593220339,14.6,109.312953367876,21414.1414507772,31614.4,600,1943,1943,"OWNER",260211,"m","20_30",33,"Decin","north Bohemia"
"1200",1603,11416,3975.20833333333,24,6300,2622.37037037037,14.6,482.372549019608,25900.3196078431,40560.3,900,1944,1944,"OWNER",570122,"f","50_60",1,"Hl.m. Praha","Prague"
"1201",1604,26602,9507.32567567568,54.2,24960,5081.6427480916,14.6,184.619024390244,37289.1404878049,56157.2,900,1945,1945,"OWNER",540603,"m","50_60",54,"Brno - mesto","south Moravia"
"1202",1605,48324,17241.3699029126,89,64800,11105.3871794872,14.6,167.64749034749,69230.9324324324,156040.1,26390.2,1946,1946,"OWNER",350719,"m","30_40",72,"Olomouc","north Moravia"
"1203",1606,39516,2134.55806451613,71.9,5400,1485.11,14.6,715.080392156863,33022.4254901961,40987.9,300,1947,1947,"OWNER",810208,"m","80_90",23,"Cheb","west Bohemia"
"1204",1607,34941,12456.7352941176,36,19300,8318.52,14.6,1226.86756756757,47845.8405405405,76044.7,800,1948,1948,"OWNER",390219,"f","30_40",71,"Novy Jicin","north Moravia"
"1205",1609,3026,1476.7,11.1,2017,793.742857142857,14.6,682.045,11552.16,16108.2,900,1951,1951,"OWNER",710429,"m","70_80",41,"Usti nad Labem","north Bohemia"
"1206",1610,36559.5,13302.1206896552,58.9,35800,6635.31341463415,14.6,275.271314741036,65179.5103585657,119862.4,500,1952,1952,"OWNER",710309,"f","70_80",52,"Usti nad Orlici","east Bohemia"
"1207",1611,17568,6250.73181818182,51.1,13600,3280.02068965517,14.6,831.28431372549,35922.9196078431,52318.7,500,1954,1954,"OWNER",520728,"m","50_60",69,"Jesenik","north Moravia"
"1208",1612,31758,10772.5909090909,60.7,26000,11452.2117647059,14.6,1084.85641025641,42307.5692307692,69745.4,400,1955,1955,"OWNER",711028,"f","70_80",66,"Zdar nad Sazavou","south Moravia"
"1209",1613,6359,3450.65357142857,32.4,7100,2479.95882352941,14.6,198.382258064516,14399.7967741935,30362.6,600,1956,1956,"OWNER",250709,"f","20_30",1,"Hl.m. Praha","Prague"
"1210",1614,37806,12779.7666666667,82.3,26400,10028.6888888889,14.6,1375.53888888889,54516.5,78539.6,300,1957,1957,"OWNER",720304,"m","70_80",63,"Vyskov","south Moravia"
"1211",1617,5953,2998.1275862069,24,11400,1588.07402597403,14.6,67.5257261410788,25065.6253112033,37136.6,700,1961,1961,"OWNER",200604,"f","20_30",45,"Jicin","east Bohemia"
"1212",1618,900,900,900,0,0,0,900,900,900,900,1962,1962,"OWNER",501118,"m","50_60",6,"Kutna Hora","central Bohemia"
"1213",1620,6082,3383.72424242424,79,9850,1639.96923076923,14.6,310.405882352941,24944.4847058824,34051.4,700,1964,1964,"OWNER",310805,"m","30_40",17,"Pelhrimov","south Bohemia"
"1214",1621,23847,8456.61688311688,65.1,25600,4598.22575757576,14.6,211.453110047847,33070.5980861244,58216.9,300,1965,1965,"OWNER",390810,"m","30_40",75,"Prerov","north Moravia"
"1215",1622,8100,2945.47,37.8,5400,1582.13333333333,14.6,800.815789473684,26972.0526315789,36881.3,900,1966,1966,"OWNER",480701,"f","40_50",19,"Prachatice","south Bohemia"
"1216",1623,37038,12499.3625,87.9,24800,8601.40666666667,14.6,776.712962962963,50190.6814814815,81589.6,800,1967,1967,"OWNER",631115,"f","60_70",1,"Hl.m. Praha","Prague"
"1217",1624,6086,3550.25,38.5,6600,1291.91578947368,14.6,762.336363636364,26399.3848484848,34190.8,500,1969,1969,"OWNER",260826,"f","20_30",53,"Blansko","south Moravia"
"1218",1625,18291,6470.00204081633,39.5,12400,2214.93435114504,14.6,149.298333333333,26438.1288888889,52183.2,800,1970,1970,"OWNER",471105,"f","40_50",1,"Hl.m. Praha","Prague"
"1219",1626,29664,10260.1098591549,58.7,30600,7751.75164835165,14.6,142.335802469136,43608.3425925926,77039.3,1100,1971,1971,"OWNER",690314,"f","60_70",3,"Beroun","central Bohemia"
"1220",1627,11022,4021.88,24.6,10900,2899.69213483146,14.6,265.660975609756,29716.8664634146,45068,1000,1972,1972,"OWNER",460429,"f","40_50",1,"Hl.m. Praha","Prague"
"1221",1628,4276,2156.96288659794,13.4,9500,1580.77647058824,14.6,97.7453703703704,16891.949537037,23590,700,1973,1973,"OWNER",310913,"f","30_40",60,"Prostejov","south Moravia"
"1222",1629,5264,2607.33448275862,20.9,10550,1859.53333333333,14.6,336.045762711864,20070.6305084746,29230.5,1000,1974,1974,"OWNER",180714,"m","10_20",10,"Praha - vychod","central Bohemia"
"1223",1630,5862,3053.7625,18.5,4400,1782.54126984127,14.6,95.6349514563107,18961.8106796117,28028.5,900,1976,1976,"OWNER",181012,"m","10_20",72,"Olomouc","north Moravia"
"1224",1631,4115,3186.25,400,0,0,0,3186.25,6572.5,12745,400,1977,1977,"OWNER",351025,"f","30_40",10,"Praha - vychod","central Bohemia"
"1225",1632,49664,19271.85,22.5,62100,20970.1428571429,30,980.035064935065,82260.887012987,143816.4,1000,1978,1978,"OWNER",520522,"f","50_60",18,"Pisek","south Bohemia"
"1226",1633,5153,2821.52926829268,3.5,11150,1365.85357142857,14.6,404.071134020619,28155.793814433,40348.8,200,1979,1979,"OWNER",260319,"f","20_30",51,"Trutnov","east Bohemia"
"1227",1634,22276,8013.003125,53.8,26000,5024.38,14.6,393.753246753247,47332.7493506493,81903.5,500,1980,1980,"OWNER",590430,"m","50_60",77,"Vsetin","north Moravia"
"1228",1635,27102,9667.60540540541,12.6,22560,4902.55789473684,14.6,306.099516908213,35175.7526570048,66134.8,900,1981,1981,"OWNER",700922,"f","70_80",19,"Prachatice","south Bohemia"
"1229",1637,5718,2876.49072164948,15.9,9000,1357.35891891892,14.6,98.9652482269504,21018.5712765957,32423,500,1984,1984,"OWNER",260829,"m","20_30",1,"Hl.m. Praha","Prague"
"1230",1640,30205.5,10580.9852941176,66.6,20100,6806.9,14.6,402.710975609756,43245.7,67871.4,700,1988,1988,"OWNER",520504,"m","50_60",13,"Rakovnik","central Bohemia"
"1231",1641,49716,17830.2137931034,23.5,61700,10219.0536585366,14.6,1401.35714285714,68076.0457142857,139378.4,900,1989,1989,"OWNER",390113,"f","30_40",50,"Svitavy","east Bohemia"
"1232",1642,6432,3365.0027027027,18.7,7000,1968.40384615385,14.6,248.855056179775,18068.508988764,29164.3,1000,1991,1991,"OWNER",181109,"m","10_20",64,"Zlin","south Moravia"
"1233",1644,22959,8213.66404494382,77.5,35680,2860.8979253112,14.6,125.877878787879,39763.0824242424,60928.9,400,1993,1993,"OWNER",750621,"m","70_80",1,"Hl.m. Praha","Prague"
