"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric"
"255",5301,1698,960706,141948,36,3943,1,7,3,28840,9777.11428571429,49.6,16200,7066.66666666667,200,4723.98,32592.68,63263.1,800,2063,2063,"OWNER",500926,"f","50_60",48.9074,68,"monthly issuance",960314,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,27293.9,459780,1.3835539083558,2.47961305749792,1.04695002667615,30.0483913987782,NA,NA,0,170063.28,-60707.96,4,2710.44761904762,-392,141948,55409.18,2,4,1,0
"256",7034,10001,960711,19044,36,529,1,29,40,24126,8717.20689655172,14.2,22300,5065.785,14.6,727.066666666667,43121.7550724638,64981.1,600,11995,12303,"OWNER",740405,"f","70_80",24.9595,24,"monthly issuance",950528,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,40581.2128888889,220306,1.72080080314339,16.4786519783586,1.01442862639477,26.1929213277095,NA,NA,0,26174.4,-50252.1550724638,-11,3651.42189655172,-10183,19044,47711.6128888889,2,8,1,0
"257",6751,8680,960714,85716,36,2381,1,15,4,21430,5781.13333333333,52.5,15900,12550,7600,1921.94736842105,31337.2578947368,52782.7,800,10394,10702,"OWNER",380503,"m","30_40",60.9497,17,"monthly issuance",960212,"Pelhrimov","south Bohemia",74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,28614.2375,580211,0.46064807436919,2.42802743945121,1.17746759720837,44.5985157597831,NA,NA,0,69190.1052631579,-14811.3631578947,11,-6768.86666666667,-502,85716,12088.3427631579,2,6,2,0
"258",6667,8127,960715,155880,24,6495,1,51,83,49818,17472.9882352941,104.4,60700,9302.83076923077,14.6,313.83661971831,63263.1471830986,164648.6,1000,9732,10040,"OWNER",681030,"f","60_70",30.897,37,"monthly issuance",941013,"Litomerice","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,53857.5085353535,279685,1.87824423218428,2.69022143730471,1.00458162527128,496.691559257531,NA,NA,0,7532.07887323944,85084.773943662,-32,8170.15746606335,-19702,155880,-94490.412591407,2,3,1,0
"259",6130,5541,960718,32640,48,680,1,39,68,11200,4044.68461538462,20.7,20700,2043.27352941176,14.6,175.701869158879,25906.4093457944,43206,300,6691,6691,"OWNER",421015,"m","40_50",56.8985,43,"monthly issuance",950324,"Hradec Kralove","east Bohemia",161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,25125.9392273576,539703,1.97951207078429,5.94806561085973,0.952509179926561,185.769224631784,NA,NA,0,8433.68971962617,-1700.09906542056,-29,2001.41108597285,-10394,32640,919.628946983777,2,2,2,0
"260",5429,2268,960718,20196,36,561,1,34,62,35469,12967.8176470588,57.8,24500,6051.95483870968,14.6,684.214583333333,52636.5989583333,77158.8,200,2746,2746,"OWNER",710225,"m","70_80",27.9775,1,"monthly issuance",950211,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,48994.1601851852,250493,2.14274858168368,23.1155394778232,1.15675152024464,29.5170557482271,NA,NA,0,24631.725,-57072.3239583333,-28,6915.86280834915,-10507,20196,53429.8851851852,2,5,2,0
"261",5725,3679,960723,444864,48,9268,1,27,37,25862,8397.54444444444,50.4,16300,4999.71891891892,14.6,652.2515625,32404.7734375,62903.5,800,4434,4434,"OWNER",640329,"m","60_70",34.9671,64,"monthly issuance",950815,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,31343.9613425926,320394,1.67960330983171,0.906079460988827,0.951159678858162,682.043594184567,NA,NA,0,31308.075,381151.1515625,-10,3397.82552552552,-9908,444864,-382211.963657407,2,7,2,0
"262",6019,5033,960725,11400,12,950,1,29,48,10734,3711.33103448276,24.1,6700,1662.67083333333,14.6,361.303896103896,27533.6636363636,39514.1,300,6077,6077,"OWNER",800430,"f","80_90",18.957,54,"monthly issuance",950803,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,26212.4472222222,160295,2.23215020079606,3.90666424682396,0.998664601249933,31.5523860188926,NA,NA,0,4335.64675324675,-20469.3103896104,-19,2048.66020114943,-9922,11400,19148.093975469,2,7,1,0
"263",6421,6985,960725,96768,36,2688,1,28,36,48172,16277.0607142857,13.4,64100,11009.5052631579,14.6,566.613636363636,51611.3424242424,117830.9,900,8432,8432,"OWNER",680106,"f","60_70",30.9894,38,"monthly issuance",950727,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,45249.63001221,280619,1.47845523710817,6.05545413477891,1.06370147003392,170.783041193695,NA,NA,0,20398.0909090909,24758.5666666667,-8,5267.55545112782,-9998,96768,-31120.2790786991,2,3,1,0
"264",6992,9790,960727,133968,48,2791,1,23,51,49512,17825.6434782609,61,60800,6701.075,14.6,439.615189873418,46772.3151898734,117458.5,200,11742,12050,"OWNER",430530,"m","40_50",55.947,52,"monthly issuance",951109,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,46716.2136952862,530197,2.66011699290948,6.38683033975667,1.09165366614665,304.739242605731,1134,"classic",960531,21101.5291139241,66094.1556962025,-28,11124.5684782609,-9618,133968,-66150.2571907898,2,2,2,1
"265",5136,846,960728,187104,24,7796,1,16,9,43502,18044.1875,2.5,49500,22425.4666666667,14.6,3475.112,66292.372,137193.5,300,1020,1020,"OWNER",770510,"f","70_80",21.949,72,"monthly issuance",960309,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,59000.3820952381,190218,0.804629297941031,2.31454431759877,0.9520264681555,53.8411423862022,NA,NA,0,83402.688,37408.94,7,-4381.27916666667,-419,187104,-44700.9299047619,2,4,1,0
"266",5337,1886,960731,162468,36,4513,1,10,5,40614,15043.88,70.9,34500,15160,1100,4975.92,51279.5533333333,83862.8,700,2288,2288,"OWNER",570823,"f","50_60",41.9177,32,"monthly issuance",960305,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,51279.5533333333,389908,0.99234036939314,3.33345446487924,1.03801843317972,32.6508464766315,NA,NA,0,179133.12,-67944.6733333333,5,-116.120000000001,-426,162468,67944.6733333333,2,3,1,0
"267",5495,2580,960802,89340,60,1489,1,20,24,17313,6166.78,31.8,8200,3408.875,14.6,943.695454545455,39644.7636363636,54020.1,500,3113,3113,"OWNER",711112,"f","70_80",27.8888,60,"monthly issuance",951109,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,37281.0183068783,249690,1.80903670565802,4.14155809267965,1.19850984566259,94.6703722791925,NA,NA,0,56621.7272727273,-6926.49090909091,-4,2757.905,-9693,89340,4562.74557960559,2,7,1,0
"268",7013,9928,960802,89340,60,1489,1,20,24,17313,6167.025,31.8,8200,3379.70833333333,14.6,959.715909090909,40005.4818181818,54628.1,500,11912,12220,"OWNER",711112,"f","70_80",27.8888,60,"monthly issuance",951109,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,37543.6608465608,249690,1.82472106813951,4.14172263263935,1.19850984566259,93.090047954532,NA,NA,0,57582.9545454545,-8248.43636363636,-4,2787.31666666667,-9693,89340,5786.61539201539,2,7,1,0
"269",6012,4994,960803,258444,36,7179,1,12,4,31830,8032.675,141.4,14600,10625,5200,3368.25625,40688.1375,61790.4,600,6033,6033,"OWNER",660527,"m","60_70",32.9473,1,"weekly issuance",960111,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,33937.4976190476,300276,0.756016470588235,1.1189128012258,1.15675152024464,76.7293165417566,NA,NA,0,121257.225,96498.6375,8,-2592.325,-692,258444,-103249.277380952,3,5,2,0
"270",6471,7184,960804,155640,24,6485,1,27,78,34486,12015.7777777778,38.6,21700,3640.14615384615,14.6,385.662857142857,45183.3495238095,72838.9,500,8670,8670,"OWNER",430107,"f","40_50",55.9893,5,"monthly issuance",950619,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,41507.9084126984,530697,3.30090531257433,1.8528570204746,1.16207951070336,403.56491976708,NA,NA,0,9255.90857142857,101200.741904762,-51,8375.63162393162,-10185,155640,-104876.183015873,2,1,1,0
"271",6296,6358,960806,270384,48,5633,1,32,50,50696,17764.690625,25.6,30800,9284.27272727273,14.6,664.771264367816,47654.2448275862,91294.4,700,7678,7678,"OWNER",620407,"m","60_70",36.9593,3,"monthly issuance",950527,"Beroun","central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,47326.5300595238,340399,1.91341757688956,3.15368198562045,0.996104815864023,406.732382238468,NA,NA,0,31909.0206896552,190820.734482759,-18,8480.41789772727,-10279,270384,-191148.449250821,2,1,2,0
"272",7305,11359,960806,54024,12,4502,1,45,101,40521,14509.6088888889,67.3,30100,6149.50784313725,14.6,174.71156462585,36480.1850340136,81705.8,1000,13660,13968,"OWNER",680413,"m","60_70",30.9587,61,"monthly issuance",941001,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,38865.3327922078,280393,2.35947481635971,3.22292511969989,0.974905303030303,309.218225569062,1247,"classic",950613,2096.5387755102,15447.2761904762,-56,8360.10104575163,-19805,54024,-13062.128432282,2,7,2,1
"273",6144,5593,960809,44376,12,3698,1,18,16,49412,18505.6833333333,108.4,54100,12612.419047619,14.6,1749.78205128205,53505.2153846154,124090,800,6753,6753,"OWNER",620523,"m","60_70",36.9477,15,"monthly issuance",960227,"Cesky Krumlov","south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,46215.3229591837,340286,1.46725883936015,5.00424103118803,1.01842818428184,25.3608727826909,NA,NA,0,20997.3846153846,-30126.6,2,5893.26428571429,-582,44376,22836.7075745683,2,6,2,0
"274",6283,6289,960811,85632,48,1784,1,38,46,49917,18351.1026315789,135.9,60800,12710.7021276596,14.6,1175.75176470588,65066.7352941177,156504.1,800,7594,7594,"OWNER",490407,"f","40_50",49.9593,64,"monthly issuance",950405,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,58375.0245471522,470404,1.44375207972543,10.2864925064904,0.951159678858162,72.8317001688031,NA,NA,0,56436.0847058824,-35870.82,-8,5640.40050391937,-10406,85632,29179.1092530345,2,7,1,0
"275",7246,11054,960820,148920,60,2482,1,16,14,22338,8064.7875,50.5,22780,7583.86666666667,30,492.858064516129,32435.3193548387,63289.9,400,13282,13590,"OWNER",770803,"m","70_80",21.9197,59,"weekly issuance",960201,"Kromeriz","south Moravia",108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,31689.6217687075,190017,1.06341367200549,3.24931003223207,0.888246628131021,302.155956697603,NA,NA,0,29571.4838709677,86913.1967741936,2,480.920833333334,-619,148920,-87658.8943603248,3,7,2,0
"276",5088,544,960822,91152,24,3798,1,31,43,34184,12375.0870967742,69.6,26700,7483.67391304348,14.6,511.411688311688,44829.5441558442,72327.7,400,655,655,"OWNER",421210,"m","40_50",56.879,32,"monthly issuance",950515,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,42635.1929464286,539612,1.65361121296391,3.25831677113591,1.03801843317972,178.236051469449,119,"classic",960808,12273.8805194805,34048.5753246753,-12,4891.41318373072,-10307,91152,-36242.9265340909,2,3,2,1
"277",5988,4851,960822,141648,24,5902,1,13,5,42127,13177.7076923077,55.6,34600,16520,1800,4928.34444444444,45100.4222222222,123310.1,200,5858,5858,"OWNER",520717,"m","50_60",46.9283,52,"monthly issuance",960204,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,34906.1,440105,0.797682063699013,2.23275291296301,1.09165366614665,28.7414975955414,NA,NA,0,118280.266666667,-21732.6888888889,8,-3342.29230769231,-618,141648,11538.3666666667,2,2,2,0
"278",5282,1583,960824,388512,48,8094,-1,54,58,40855,8491,21.7,44700,6360.86060606061,2.4,322.476666666667,21371.32,84743.5,-2838.8,1917,1917,"OWNER",690313,"f","60_70",29.9687,69,"issuance after transaction",941117,"Jesenik","north Moravia",42821,4,13,5,1,3,48.4,8173,3079,7.01,124,4787,1358,20649.7867748918,270511,1.33488226292993,1.04904867803311,0.283684980154585,1204.77553931551,NA,NA,0,15478.88,351661.8,-4,2130.13939393939,-19707,388512,-352383.333225108,1,4,1,0
"279",5938,4650,960825,402000,60,6700,1,29,25,9500,3118.03448275862,34.9,9100,2927.64,14.6,319.111111111111,21568.9351851852,35650.8,200,5606,5606,"OWNER",800806,"m","80_90",18.9194,4,"monthly issuance",951015,"Kladno","central Bohemia",149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,20309.1390692641,160019,1.06503343401464,0.465378281008749,1.12356979405034,1259.74930362117,NA,NA,0,19146.6666666667,361284.398148148,4,190.394482758621,-9810,402000,-362544.194264069,2,1,2,0
"280",5606,3084,960828,253512,36,7042,-1,14,13,40419,12261.3214285714,13.4,30200,10556,30,459.258620689655,37095.8448275862,111044.2,300,3730,3730,"OWNER",450807,"f","40_50",53.9193,59,"weekly issuance",960128,"Kromeriz","south Moravia",108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,31379.0229166667,510021,1.16154996481351,1.74117032498884,0.888246628131021,552.002703007095,NA,NA,0,16533.3103448276,199882.844827586,1,1705.32142857143,-700,253512,-205599.666738506,3,7,1,0
"281",5385,2143,960909,71460,36,1985,1,16,15,33669,11367.79375,84.1,26600,8815.72,14.6,1601.57741935484,49220.9806451613,76403.1,700,2592,2592,"OWNER",800831,"f","80_90",18.9169,1,"monthly issuance",960113,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,42688.9911904762,160078,1.2894912440504,5.72684823677582,1.15675152024464,44.6185111855449,NA,NA,0,57656.7870967742,-35417.7677419355,1,2552.07375,-796,71460,28885.7782872504,2,5,1,0
"282",6865,9199,960911,29448,12,2454,-1,9,2,22090,7487.84444444444,63.8,13900,11800,9700,3980.96363636364,28977.4363636364,43790.6,800,11019,11327,"OWNER",471021,"m","40_50",51.8979,72,"monthly issuance",960515,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,26059.68,489890,0.634563088512241,3.05128135470434,0.9520264681555,7.39720396614799,NA,NA,0,47771.5636363636,-47301,7,-4312.15555555556,-396,29448,44383.2436363636,2,4,2,0
"283",5586,2994,960914,48744,36,1354,1,11,3,28603.5,10108.3,53.7,18600,16100,13000,4492.23571428571,42930.2071428571,62891.3,900,3616,3616,"OWNER",640414,"f","60_70",34.9586,77,"monthly issuance",960503,"Vsetin","north Moravia",148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,45023.2933333333,320500,0.627844720496894,7.46550960118168,1.03757225433526,10.8507218009486,NA,NA,0,161720.485714286,-155906.692857143,8,-5991.7,-411,48744,157999.779047619,2,4,1,0
"284",6302,6397,960916,181020,60,3017,1,37,51,27150,9716.02162162162,52.9,19900,5660.12142857143,14.6,457.268817204301,34005.9064516129,60475.3,500,7723,7723,"OWNER",660614,"f","60_70",32.9386,48,"monthly issuance",950315,"Rychnov nad Kneznou","east Bohemia",78955,50,24,8,1,9,59,9060,1.78,2.44,124,1655,1717,33173.9128320802,300302,1.71657476685511,3.22042480000717,1.03746223564955,395.872172318111,NA,NA,0,27436.1290322581,119577.964516129,-14,4055.90019305019,-10601,181020,-120409.958135662,2,2,1,0
"285",7194,10762,960917,68832,36,1912,1,24,29,28353,9718.26666666667,28.1,24000,6265.43448275862,14.6,972.467924528302,37557.0547169811,61939.6,700,12923,13231,"OWNER",590701,"m","50_60",39.9299,1,"monthly issuance",951023,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,36050.8719444444,370216,1.55109221769211,5.08277545327755,1.15675152024464,70.7807406947506,NA,NA,0,35008.8452830189,-3733.9,-5,3452.83218390805,-9894,68832,2227.71722746331,2,5,2,0
"286",6461,7136,960919,74124,36,2059,1,39,83,49816,14442.8282051282,60.9,43200,6477.25301204819,30,210.31393442623,54371.2991803279,159765.9,400,8615,8615,"OWNER",390413,"f","30_40",59.9587,12,"weekly issuance",950409,"Pribram","central Bohemia",107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,43742.1181492799,570506,2.22977675540286,7.0144867436271,1.01682439537329,352.444550106593,NA,NA,0,7571.30163934426,12181.3991803279,-44,7965.57519308001,-10510,74124,-22810.5802113758,3,1,1,0
"287",6732,8533,960919,174048,48,3626,1,38,31,49461,12971.7921052632,146.2,46800,14154.4387096774,14.6,784.644927536232,72968.3811594203,127067.6,600,10220,10528,"OWNER",520216,"f","50_60",46.9784,47,"monthly issuance",951010,"Pardubice","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,57702.652245671,440703,0.916446944405808,3.57743852875432,0.889949004770521,221.817530314644,NA,NA,0,37662.9565217391,63416.6623188406,7,-1182.64660441426,-9909,174048,-78682.3912325899,2,2,1,0
"288",6613,7926,960922,84120,24,3505,1,12,7,47952,14356.9083333333,65.8,36300,15475.7142857143,30,3365.94210526316,56910.6894736842,89570.9,900,9490,9798,"OWNER",500302,"f","50_60",48.9698,69,"weekly issuance",960609,"Jesenik","north Moravia",42821,4,13,5,1,3,48.4,8173,3079,7.01,124,4787,1358,55542.1416666667,460620,0.927705698636881,4.09612220637185,0.283684980154585,24.9915171946855,NA,NA,0,80782.6105263158,-53573.3,5,-1118.80595238095,-313,84120,52204.7521929824,3,4,1,0
"289",7036,10019,960925,194940,36,5415,1,38,52,48883,15618.8078947368,1.3,58700,10552.8716981132,14.6,375.961538461538,56669.7879120879,138172.6,600,12017,12325,"OWNER",641030,"m","60_70",34.897,8,"monthly issuance",950615,"Mlada Boleslav","central Bohemia",112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,45622.8574597278,319895,1.48005285589982,2.88435972201973,0.962927206024329,518.510485933504,NA,NA,0,13534.6153846154,124735.596703297,-14,5065.93619662363,-10310,194940,-135782.527155657,2,1,2,0
"290",5897,4476,960925,15192,24,633,1,47,122,21513,7555.32340425532,72.8,14000,2768.42786885246,14.6,102.674556213018,29941.9053254438,48157.1,500,5399,5399,"OWNER",721227,"f","70_80",26.8773,24,"monthly issuance",941110,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,29399.1684886128,239698,2.72910249505149,11.9357399751269,1.01442862639477,147.96265560166,NA,NA,0,2464.18934911243,-17214.0946745562,-75,4786.89553540286,-19815,15192,16671.3578377253,2,8,1,0
"291",6995,9814,960926,96168,12,8014,1,84,59,46253,7330.07976190476,24.8,53500,9417.18461538461,30,24.2261744966443,50492.688590604,138010.1,600,11771,12079,"OWNER",720812,"f","70_80",26.9188,64,"weekly issuance",950119,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,45822.6826506562,240114,0.778372736786937,0.914659316434335,0.951159678858162,3969.59082472228,NA,NA,0,290.714093959732,45384.5973154362,25,-2087.10485347985,-10807,96168,-50054.603255384,3,7,1,0
"292",5415,2236,960926,139464,36,3874,-1,19,12,36854,7729.64210526316,20.2,23400,8766.66666666667,400,1343.97419354839,31532.7483870968,65062.8,300,2708,2708,"OWNER",580812,"m","50_60",40.9188,73,"monthly issuance",950827,"Opava","north Moravia",182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,28728.1630952381,380114,0.881708224934961,1.99526125587588,1.01791044776119,103.769849651491,NA,NA,0,48383.0709677419,59548.1806451613,7,-1037.02456140351,-10099,139464,-62352.76593702,2,4,2,0
"293",7136,10436,960928,54396,36,1511,1,14,9,11244,4458.81428571429,27.8,5400,2912.73333333333,14.6,1574.29565217391,30293.7086956522,42308.8,800,12532,12840,"OWNER",390727,"m","30_40",59.9273,60,"monthly issuance",960321,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,26099.98,570201,1.53080072064531,2.95090290252435,1.19850984566259,34.5525949492941,NA,NA,0,56674.6434782609,-32572.352173913,5,1546.08095238095,-607,54396,28378.6234782609,2,7,2,0
"294",7271,11186,961002,392460,60,6541,1,46,88,58870,20602.6739130435,43.2,35300,9221.4206185567,14.6,372.344055944056,57131.7405594406,115913.4,900,13442,13750,"OWNER",801113,"f","80_90",18.8887,12,"monthly issuance",941124,"Pribram","central Bohemia",107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,56621.2290717736,159889,2.23421908242465,3.14977433313614,1.01682439537329,1054.02515156296,NA,NA,0,22340.6433566434,312987.616083916,-42,11381.2532944868,-19878,392460,-313498.127571583,2,1,1,0
"295",5375,2106,961003,101520,12,8460,1,18,20,18513,6132.84444444444,33,10000,4683.52,14.6,440.021052631579,26449.0921052632,43218.7,400,2550,2550,"OWNER",761012,"f","70_80",22.8988,1,"monthly issuance",960201,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,25823.55375,199991,1.30945196015912,0.724922511163646,1.15675152024464,230.71623367303,NA,NA,0,5280.25263157895,69790.6552631579,-2,1449.32444444444,-802,101520,-70416.1936184211,2,5,1,0
"296",5635,3230,961004,77184,36,2144,1,36,39,48447,15884.2055555556,36.3,63600,13399.643902439,14.6,291.506493506493,50722.2701298701,142917.9,200,3907,3907,"OWNER",541209,"f","50_60",44.8791,1,"monthly issuance",950311,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,42705.9421818182,419795,1.18541997617297,7.40867796434494,1.15675152024464,264.776263031275,NA,NA,0,10494.2337662338,15967.4961038961,-3,2484.56165311653,-10693,77184,-23983.8240519481,2,5,1,0
"297",6817,9024,961004,70656,48,1472,1,29,24,22317,5128.58620689655,37.4,26080,5260.54166666667,14.6,424.075471698113,32646.8509433962,55343.2,600,10806,11114,"OWNER",520726,"m","50_60",46.9274,1,"monthly issuance",960105,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,32703.9353928571,440278,0.974915993802264,3.48409389055472,1.15675152024464,166.611852642819,NA,NA,0,20355.6226415094,17653.5264150943,5,-131.955459770115,-899,70656,-17596.4419656334,2,5,2,0
"298",5923,4585,961010,64656,48,1347,1,9,3,13609,6738.76666666667,62.9,5700,5300,4600,3729.075,25896.4666666667,44749,200,5526,5526,"OWNER",470319,"m","40_50",51.9681,27,"monthly issuance",960608,"Plzen - jih","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,23273.4733333333,490691,1.27146540880503,5.00279633754021,1.0952380952381,17.3383479817381,NA,NA,0,178995.6,-140236.066666667,6,1438.76666666667,-402,64656,137613.073333333,2,8,2,0
"299",5329,1862,961016,396120,60,6602,1,36,53,59415,21574.0361111111,79.1,37300,11661.9491525424,30,932.74,58855.2778947368,104859.1,500,2259,2259,"OWNER",500102,"f","50_60",48.9898,19,"weekly issuance",950415,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,57945.9127192982,460914,1.84995113843451,3.26780310680265,1.1001001001001,424.684263567554,NA,NA,0,55964.4,281300.322105263,-17,9912.08695856874,-10601,396120,-282209.687280702,3,6,1,0
"300",6644,8039,961020,93600,24,3900,1,21,34,45287,10912.8238095238,52.1,42900,5968.62941176471,14.6,477.016363636364,40078.7072727273,96108.3,900,9622,9930,"OWNER",720623,"m","70_80",26.9377,9,"monthly issuance",951217,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,43338.4362193362,240397,1.82836344102947,2.79815995115995,0.83260796786073,196.219683715825,NA,NA,0,11448.3927272727,42072.9,-13,4944.1943977591,-9803,93600,-38813.1710533911,2,1,2,0
"301",6354,6688,961023,22968,36,638,1,10,1,8200,4243.1,16.3,3600,3600,3600,3530.09090909091,23324.9363636364,38831,1000,8076,8076,"OWNER",500727,"f","50_60",48.9273,16,"monthly issuance",960625,"Jindrichuv Hradec","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,22415.7533333333,460296,1.17863888888889,6.65062695924765,1.02081109925293,6.50634802091113,NA,NA,0,127083.272727273,-127440.209090909,9,643.1,-398,22968,126531.026060606,2,6,1,0
"302",5082,501,961024,262980,60,4383,1,24,32,44022,10113.6416666667,66.3,22300,5207.6875,14.6,1358.59642857143,41729.6160714286,78574.3,900,603,603,"OWNER",660309,"f","60_70",32.9691,13,"monthly issuance",951021,"Rakovnik","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,38210.0326923077,300715,1.94206001544191,2.30747014982128,1.17407639323732,193.567415951862,NA,NA,0,81515.7857142857,139734.598214286,-8,4905.95416666667,-10003,262980,-143254.181593407,2,1,1,0
"303",6585,7795,961029,372120,60,6202,1,71,91,48768,18717.614084507,27.1,63300,12696.7326732673,14.6,270.817441860465,64044.0459302326,128495.4,500,9333,9641,"OWNER",450126,"m","40_50",53.9874,64,"monthly issuance",950105,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,60820.835421258,510903,1.47420714968005,3.01799646638295,0.951159678858162,1374.06216321816,NA,NA,0,16249.0465116279,291826.90755814,-20,6020.88141123972,-10924,372120,-295050.118067114,2,7,2,0
"304",6921,9422,961029,86184,12,7182,1,16,22,64642,23035.90625,105,50500,12516.0307692308,14.6,1027.56428571429,59935.2714285714,128146,300,11288,11596,"OWNER",401204,"f","40_50",58.8796,70,"monthly issuance",960306,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,62353.5344940476,559825,1.84051211400272,3.20745004873294,1.02328406560032,83.8721247888558,NA,NA,0,12330.7714285714,13917.9571428571,-6,10519.8754807692,-723,86184,-11499.694077381,2,4,1,0
"305",5366,2062,961029,86184,12,7182,1,16,22,64642,23036.1125,105,50500,12650.6461538462,14.6,944.309523809524,60273.6785714286,128146,300,2501,2501,"OWNER",401204,"f","40_50",58.8796,70,"monthly issuance",960306,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,62384.9143154762,559825,1.82094354864209,3.20747876636035,1.02328406560032,91.266685156703,NA,NA,0,11331.7142857143,14578.6071428571,-6,10385.4663461538,-723,86184,-12467.3713988095,2,4,1,0
