"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","sd_credit","min_credit","max_withdrawal","avg_withdrawal","sd_withdrawal","min_withdrawal","avg_amount","sd_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric"
"235",5593,3037,960418,277884,36,7719,-1,46,70,47031,13759.6739130435,16057.7358297895,15,53200,8751.14084507042,9875.26885637012,14.6,99.2649572649573,16757.6729934807,46487.0025641026,129394.2,1000,3670,3670,"OWNER",800917,"f","80_90",18.9083,44,"monthly issuance",940526,"Chrudim","east Bohemia",105606,77,26,7,2,7,53,8254,2.79,3.76,97,2166,2325,35416.5848611111,159501,1.57232915760856,1.78257208356568,1.07340720221607,2799.41691062511,NA,NA,0,3573.53846153846,227823.458974359,-24,5008.53306797306,-19892,277884,-238893.87667735,2,2,1,0
"236",5350,1967,960421,249312,48,5194,1,30,30,47112,10919.69,15410.9004696821,45.7,32100,9072.13333333333,7806.60789832312,30,923.778333333333,15757.605334956,35914.855,88597.4,900,2392,2392,"OWNER",550521,"m","50_60",43.9479,26,"weekly issuance",950213,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,36796.5127301587,409900,1.20365184227157,2.10236619175972,1.03641781162059,269.88292645963,NA,NA,0,44341.36,169055.785,0,1847.55666666667,-10208,249312,-168174.127269841,3,8,2,0
"237",6063,5213,960425,320976,48,6687,-1,23,24,70071,17416.5260869565,24504.2950015673,68.7,49700,13115.4740740741,12614.5504789141,14.6,929.246,24296.380462834,49482.968,130775,1000,6299,6299,"OWNER",360809,"m","30_40",62.9191,1,"monthly issuance",950818,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,48600.7784126984,599616,1.32793721283659,2.60453508104629,1.15675152024464,345.415530440809,NA,NA,0,44603.808,226889.224,-1,4301.05201288245,-9607,320976,-227771.413587302,2,5,2,0
"238",6501,7418,960429,30276,12,2523,-1,58,32,22708,4202.67931034483,6800.89756413152,44.8,18500,6436.02352941176,6541.95369220424,14.6,270.984782608696,8435.08735473224,31318.872826087,58621.4,1000,8888,9196,"OWNER",390423,"f","30_40",59.9577,21,"monthly issuance",950407,"Tabor","south Bohemia",103347,87,16,7,1,7,67,9104,1.51,2.07,123,2299,2354,32331.3904059829,570006,0.652993155034183,1.66574685308951,1.02392344497608,111.725830906597,NA,NA,0,3251.81739130435,-4294.6902173913,26,-2233.34421906694,-10022,30276,5307.20779728725,2,6,1,0
"239",5452,2352,960429,49440,60,824,1,31,79,30378,10568.7967741935,11129.802022183,28.7,20000,3577.35443037975,5144.45838976764,4,409.288181818182,9690.50246438462,47798.8654545455,74419.8,300,2843,2843,"OWNER",661006,"f","60_70",32.8994,70,"monthly issuance",950121,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,43773.3001792478,299423,2.95436110116482,12.8262096774194,1.02328406560032,120.79508325985,NA,NA,0,24557.2909090909,-22916.1563636364,-48,6991.4423438138,-10308,49440,18890.5910883387,2,4,1,0
"240",4961,19,960429,30276,12,2523,-1,46,32,22708,5264.7652173913,7280.99477517301,47.1,18200,6656.61176470588,6810.91248493424,14.6,198.18,9205.68908032666,25197.0925,58157.5,715,25,25,"OWNER",390423,"f","30_40",59.9577,21,"monthly issuance",950407,"Tabor","south Bohemia",103347,87,16,7,1,7,67,9104,1.51,2.07,123,2299,2354,26602.074023199,570006,0.790907657452053,2.08670836995295,1.02392344497608,152.770208900999,NA,NA,0,2378.16,2700.7475,14,-1391.84654731458,-10022,30276,-1295.76597680098,2,6,1,0
"241",4973,67,960502,165960,24,6915,1,37,84,62235,21979.5081081081,23313.9468536942,57.8,41400,8972.18636363636,10476.9665465822,14.6,189.5152,20882.0293928854,52523.2448,107069.6,700,78,78,"OWNER",440613,"f","40_50",54.9387,16,"monthly issuance",941019,"Jindrichuv Hradec","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,52215.7570175439,519889,2.44973824854882,3.1785261183092,1.02081109925293,875.708122620244,NA,NA,0,4548.3648,108888.3904,-47,13007.3217444717,-19483,165960,-109195.878182456,2,6,1,0
"242",6190,5794,960506,123600,60,2060,1,20,27,47109,11561.24,15808.9168029145,14.8,43300,7438.59310344828,10192.5302545517,14.6,316.440816326531,15765.4396269567,39514.6775510204,105255.7,300,7010,7010,"OWNER",670630,"m","60_70",31.937,70,"monthly issuance",950714,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,36437.0177777778,289876,1.55422400973117,5.61225242718447,1.02328406560032,390.594365906511,NA,NA,0,18986.4489795918,65098.8734693878,-7,4122.64689655172,-9792,123600,-68176.5332426304,2,4,2,0
"243",6715,8411,960506,220620,60,3677,1,54,73,33096,7748.14814814815,11386.3934673743,96.5,20500,5296.9027027027,4875.4870584643,14.6,206.478125,10469.0335676969,36907.45625,70272.7,1100,10081,10389,"OWNER",430815,"f","40_50",55.9185,20,"monthly issuance",941202,"Strakonice","south Bohemia",70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,39243.9023172906,529691,1.46276958121106,2.10719286052438,0.986564299424184,1068.49091156751,NA,NA,0,12388.6875,171323.85625,-19,2451.24544544545,-19304,220620,-168987.410182709,2,6,1,0
"244",5892,4462,960514,66480,24,2770,-1,7,3,49631,12213.0285714286,19032.6938482807,20,28000,16866.6666666667,10327.310072489,7600,3489.12,21506.0391910841,34798.28,77551,900,5384,5384,"OWNER",350721,"m","30_40",63.9279,73,"weekly issuance",951227,"Opava","north Moravia",182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,26891.3866666667,609793,0.724092603049125,4.40903558535327,1.01791044776119,19.0535149263998,NA,NA,0,83738.88,-52057.16,4,-4653.6380952381,-9287,66480,44150.2666666667,3,4,2,0
"245",6550,7614,960518,320592,48,6679,1,30,49,60108,21503.09,22151.9547372912,91.6,46600,9930.06896551724,9881.82802831163,14.6,785.780681818182,21262.713062909,60781.3068181818,117827.8,500,9119,9427,"OWNER",701109,"f","70_80",28.8891,62,"monthly issuance",950208,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,56644.2805700549,259409,2.16545223146695,3.21950741128912,1.06877528503126,407.991704833207,989,"classic",960221,37717.4727272727,222093.220454545,-19,11573.0210344828,-10310,320592,-226230.246702672,2,7,1,1
"246",5706,3608,960524,161496,36,4486,1,52,75,42094,8837.95192307692,11664.0427267886,8,64900,5515.41025641026,9954.72071455691,30,225.934615384615,12757.9630943644,33219.9,113865.5,500,4352,4352,"OWNER",710724,"m","70_80",27.9276,72,"weekly issuance",940830,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,29944.3510137085,249800,1.60241061175913,1.97011857402517,0.9520264681555,714.790868699249,NA,NA,0,8133.64615384615,120142.453846154,-23,3322.54166666667,-19694,161496,-123418.002832445,3,4,2,0
"247",5148,940,960529,284280,60,4738,1,36,54,56756,20623.95,21265.0473138233,93.6,56800,11169.7379310345,12076.1793627659,14.6,1006.56808510638,22383.0637612661,64182.6414893617,109361.9,300,1133,1133,"OWNER",580915,"f","50_60",40.9085,37,"monthly issuance",941115,"Litomerice","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,62043.3312406015,379614,1.84641306065897,4.35288096243141,1.00458162527128,282.425008507949,NA,NA,0,60394.085106383,159703.273404255,-18,9454.21206896552,-19414,284280,-161842.583653016,2,3,1,0
"248",6734,8547,960530,173016,36,4806,1,47,42,49769,14459.529787234,15903.921867453,39.4,62700,12580.1276595745,15246.2757171782,30,939.701063829787,20611.4881692434,61799.2436170213,123928.2,300,10235,10543,"OWNER",450223,"f","40_50",53.9777,14,"weekly issuance",950717,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,52615.2260552897,510307,1.14939451955634,3.00864123746027,0.953210175651121,184.1181271998,NA,NA,0,33829.2382978723,77387.5180851064,5,1879.40212765958,-9813,173016,-86571.5356468379,3,6,1,0
"249",6109,5422,960603,368880,60,6148,1,58,117,49781,19070.6534482759,17417.9345956998,9.7,64500,8067.62258064516,11937.8123351152,14.6,580.839010989011,18793.0204790542,60030.7434065934,151062.3,1100,6544,6544,"OWNER",740804,"m","70_80",24.9196,66,"monthly issuance",941022,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,57159.6019577645,219799,2.36385047238424,3.10192801696094,0.935914552736983,635.081310003434,NA,NA,0,34850.3406593407,273998.915934066,-59,11003.0308676307,-19581,368880,-276870.057382895,2,7,2,0
"250",6961,9645,960606,176148,36,4893,1,9,4,34881,15688.0777777778,18210.5847640032,34.9,30400,21900,11282.4347254187,5600,4122.51538461538,24061.4292118058,47154.5,83783.4,1100,11565,11873,"OWNER",631120,"f","60_70",35.888,38,"monthly issuance",960123,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,41013.9,329486,0.716350583460173,3.20622885300997,1.06370147003392,42.7282820234845,NA,NA,0,148410.553846154,-19417.0538461538,5,-6211.92222222222,-483,176148,13276.4538461538,2,3,1,0
"251",6810,9006,960608,186384,48,3883,1,82,98,49424,13975.6951219512,17259.8724395877,67.1,60600,10416.6944444444,12787.7545064401,30,110.547368421053,19156.8639002049,61578.3015789474,129557.3,700,10785,11093,"OWNER",590129,"m","50_60",39.9871,40,"weekly issuance",940902,"Teplice","north Bohemia",128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,58214.3676226551,370479,1.34166315393891,3.59920039195241,0.988919268959563,1686.01028375548,NA,NA,0,5306.27368421053,119499.424736842,-16,3559.00067750677,-19706,186384,-122863.358693134,3,3,2,0
"252",5494,2572,960613,360000,48,7500,1,57,72,73228,18340.4578947368,26110.6073596465,94.6,59500,12413.1721518987,12987.9383535504,0.3,476.216911764706,24743.3595706615,51149.6551470588,126072,600,3103,3103,"OWNER",730307,"f","70_80",25.9693,64,"issuance after transaction",941113,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,53372.1623721989,230306,1.47749968100873,2.44539438596491,0.951159678858162,755.958033212127,NA,NA,0,22858.4117647059,285991.933088235,-15,5927.28574283811,-19500,360000,-283769.425863095,1,7,1,0
"253",5311,1766,960615,30060,60,501,1,45,141,29412,10581.04,11022.2400459748,50.3,20000,3032.78865248227,4380.27000001292,14.6,260.879569892473,8808.49024559962,37213.4075268817,69382.9,500,2141,2141,"OWNER",510906,"m","50_60",47.9094,28,"monthly issuance",940903,"Plzen - sever","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,37374.4754004329,449709,3.48888142645207,21.1198403193613,0.965189873417722,115.225580954422,337,"classic",960101,15652.7741935484,-22806.1817204301,-96,7548.25134751773,-19712,30060,22967.2495939813,2,8,2,1
"254",5445,2322,960629,46320,24,1930,1,48,127,49053,15197.84375,16696.1423424682,28.9,61600,5430.33538461539,10635.991337715,14.6,132.319662921348,15515.9802777873,43657.8134831461,119892.5,900,2809,2809,"OWNER",790214,"m","70_80",19.9786,33,"monthly issuance",950102,"Decin","north Bohemia",133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,41746.5746669997,170415,2.7986933906618,7.87453044041451,1.04494623655914,350.061351256109,NA,NA,0,3175.67191011236,-513.48539325843,-79,9767.50836538462,-10527,46320,-1397.75342288797,2,3,2,0
"255",5301,1698,960706,141948,36,3943,1,7,3,28840,9777.11428571429,12265.4315292245,49.6,16200,7066.66666666667,8237.31347790852,200,4723.98,13474.8685397669,32592.68,63263.1,800,2063,2063,"OWNER",500926,"f","50_60",48.9074,68,"monthly issuance",960314,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,27293.9,459780,1.3835539083558,2.47961305749792,1.04695002667615,30.0483913987782,NA,NA,0,170063.28,-60707.96,4,2710.44761904762,-392,141948,55409.18,2,4,1,0
"256",7034,10001,960711,19044,36,529,1,29,40,24126,8717.20689655172,9237.9369635654,14.2,22300,5065.785,6610.7232464228,14.6,727.066666666667,10352.3110069637,43121.7550724638,64981.1,600,11995,12303,"OWNER",740405,"f","70_80",24.9595,24,"monthly issuance",950528,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,40581.2128888889,220306,1.72080080314339,16.4786519783586,1.01442862639477,26.1929213277095,NA,NA,0,26174.4,-50252.1550724638,-11,3651.42189655172,-10183,19044,47711.6128888889,2,8,1,0
"257",6751,8680,960714,85716,36,2381,1,15,4,21430,5781.13333333333,7646.99823270232,52.5,15900,12550,3733.18452084365,7600,1921.94736842105,10332.3411749692,31337.2578947368,52782.7,800,10394,10702,"OWNER",380503,"m","30_40",60.9497,17,"monthly issuance",960212,"Pelhrimov","south Bohemia",74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,28614.2375,580211,0.46064807436919,2.42802743945121,1.17746759720837,44.5985157597831,NA,NA,0,69190.1052631579,-14811.3631578947,11,-6768.86666666667,-502,85716,12088.3427631579,2,6,2,0
"258",6667,8127,960715,155880,24,6495,1,51,83,49818,17472.9882352941,17539.7980898715,104.4,60700,9302.83076923077,10009.9748580847,14.6,313.83661971831,18418.3374522983,63263.1471830986,164648.6,1000,9732,10040,"OWNER",681030,"f","60_70",30.897,37,"monthly issuance",941013,"Litomerice","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,53857.5085353535,279685,1.87824423218428,2.69022143730471,1.00458162527128,496.691559257531,NA,NA,0,7532.07887323944,85084.773943662,-32,8170.15746606335,-19702,155880,-94490.412591407,2,3,1,0
"259",6130,5541,960718,32640,48,680,1,39,68,11200,4044.68461538462,3911.33703028695,20.7,20700,2043.27352941176,2906.42753496544,14.6,175.701869158879,4414.73698844748,25906.4093457944,43206,300,6691,6691,"OWNER",421015,"m","40_50",56.8985,43,"monthly issuance",950324,"Hradec Kralove","east Bohemia",161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,25125.9392273576,539703,1.97951207078429,5.94806561085973,0.952509179926561,185.769224631784,NA,NA,0,8433.68971962617,-1700.09906542056,-29,2001.41108597285,-10394,32640,919.628946983777,2,2,2,0
"260",5429,2268,960718,20196,36,561,1,34,62,35469,12967.8176470588,13354.3699146707,57.8,24500,6051.95483870968,7345.29863356744,14.6,684.214583333333,13424.179678797,52636.5989583333,77158.8,200,2746,2746,"OWNER",710225,"m","70_80",27.9775,1,"monthly issuance",950211,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,48994.1601851852,250493,2.14274858168368,23.1155394778232,1.15675152024464,29.5170557482271,NA,NA,0,24631.725,-57072.3239583333,-28,6915.86280834915,-10507,20196,53429.8851851852,2,5,2,0
"261",5725,3679,960723,444864,48,9268,1,27,37,25862,8397.54444444444,9150.47751222825,50.4,16300,4999.71891891892,4194.81845070253,14.6,652.2515625,9438.32187091779,32404.7734375,62903.5,800,4434,4434,"OWNER",640329,"m","60_70",34.9671,64,"monthly issuance",950815,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,31343.9613425926,320394,1.67960330983171,0.906079460988827,0.951159678858162,682.043594184567,NA,NA,0,31308.075,381151.1515625,-10,3397.82552552552,-9908,444864,-382211.963657407,2,7,2,0
"262",6019,5033,960725,11400,12,950,1,29,48,10734,3711.33103448276,3792.17994610558,24.1,6700,1662.67083333333,1416.42992721337,14.6,361.303896103896,3661.75285429064,27533.6636363636,39514.1,300,6077,6077,"OWNER",800430,"f","80_90",18.957,54,"monthly issuance",950803,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,26212.4472222222,160295,2.23215020079606,3.90666424682396,0.998664601249933,31.5523860188926,NA,NA,0,4335.64675324675,-20469.3103896104,-19,2048.66020114943,-9922,11400,19148.093975469,2,7,1,0
"263",6421,6985,960725,96768,36,2688,1,28,36,48172,16277.0607142857,18218.1096073912,13.4,64100,11009.5052631579,13174.1961443255,14.6,566.613636363636,20526.2093721016,51611.3424242424,117830.9,900,8432,8432,"OWNER",680106,"f","60_70",30.9894,38,"monthly issuance",950727,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,45249.63001221,280619,1.47845523710817,6.05545413477891,1.06370147003392,170.783041193695,NA,NA,0,20398.0909090909,24758.5666666667,-8,5267.55545112782,-9998,96768,-31120.2790786991,2,3,1,0
"264",6992,9790,960727,133968,48,2791,1,23,51,49512,17825.6434782609,18975.4598397228,61,60800,6701.075,9841.93109784032,14.6,439.615189873418,17192.9872368186,46772.3151898734,117458.5,200,11742,12050,"OWNER",430530,"m","40_50",55.947,52,"monthly issuance",951109,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,46716.2136952862,530197,2.66011699290948,6.38683033975667,1.09165366614665,304.739242605731,1134,"classic",960531,21101.5291139241,66094.1556962025,-28,11124.5684782609,-9618,133968,-66150.2571907898,2,2,2,1
"265",5136,846,960728,187104,24,7796,1,16,9,43502,18044.1875,16189.1950042768,2.5,49500,22425.4666666667,19673.4797041601,14.6,3475.112,26189.5367981713,66292.372,137193.5,300,1020,1020,"OWNER",770510,"f","70_80",21.949,72,"monthly issuance",960309,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,59000.3820952381,190218,0.804629297941031,2.31454431759877,0.9520264681555,53.8411423862022,NA,NA,0,83402.688,37408.94,7,-4381.27916666667,-419,187104,-44700.9299047619,2,4,1,0
"266",5337,1886,960731,162468,36,4513,1,10,5,40614,15043.88,16053.537388501,70.9,34500,15160,14139.2361887055,1100,4975.92,20976.2299503237,51279.5533333333,83862.8,700,2288,2288,"OWNER",570823,"f","50_60",41.9177,32,"monthly issuance",960305,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,51279.5533333333,389908,0.99234036939314,3.33345446487924,1.03801843317972,32.6508464766315,NA,NA,0,179133.12,-67944.6733333333,5,-116.120000000001,-426,162468,67944.6733333333,2,3,1,0
"267",5495,2580,960802,89340,60,1489,1,20,24,17313,6166.78,6520.88426491538,31.8,8200,3408.875,2548.64717247849,14.6,943.695454545455,6747.27278001163,39644.7636363636,54020.1,500,3113,3113,"OWNER",711112,"f","70_80",27.8888,60,"monthly issuance",951109,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,37281.0183068783,249690,1.80903670565802,4.14155809267965,1.19850984566259,94.6703722791925,NA,NA,0,56621.7272727273,-6926.49090909091,-4,2757.905,-9693,89340,4562.74557960559,2,7,1,0
"268",7013,9928,960802,89340,60,1489,1,20,24,17313,6167.025,6520.64611085637,31.8,8200,3379.70833333333,2566.17515887254,14.6,959.715909090909,6740.32360278096,40005.4818181818,54628.1,500,11912,12220,"OWNER",711112,"f","70_80",27.8888,60,"monthly issuance",951109,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,37543.6608465608,249690,1.82472106813951,4.14172263263935,1.19850984566259,93.090047954532,NA,NA,0,57582.9545454545,-8248.43636363636,-4,2787.31666666667,-9693,89340,5786.61539201539,2,7,1,0
"269",6012,4994,960803,258444,36,7179,1,12,4,31830,8032.675,10014.1060079474,141.4,14600,10625,3929.69464462571,5200,3368.25625,12093.4128619382,40688.1375,61790.4,600,6033,6033,"OWNER",660527,"m","60_70",32.9473,1,"weekly issuance",960111,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,33937.4976190476,300276,0.756016470588235,1.1189128012258,1.15675152024464,76.7293165417566,NA,NA,0,121257.225,96498.6375,8,-2592.325,-692,258444,-103249.277380952,3,5,2,0
"270",6471,7184,960804,155640,24,6485,1,27,78,34486,12015.7777777778,12853.2888449531,38.6,21700,3640.14615384615,4640.04367810533,14.6,385.662857142857,10223.1630614696,45183.3495238095,72838.9,500,8670,8670,"OWNER",430107,"f","40_50",55.9893,5,"monthly issuance",950619,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,41507.9084126984,530697,3.30090531257433,1.8528570204746,1.16207951070336,403.56491976708,NA,NA,0,9255.90857142857,101200.741904762,-51,8375.63162393162,-10185,155640,-104876.183015873,2,1,1,0
"271",6296,6358,960806,270384,48,5633,1,32,50,50696,17764.690625,19142.1850470892,25.6,30800,9284.27272727273,7285.69927820182,14.6,664.771264367816,18371.6920774422,47654.2448275862,91294.4,700,7678,7678,"OWNER",620407,"m","60_70",36.9593,3,"monthly issuance",950527,"Beroun","central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,47326.5300595238,340399,1.91341757688956,3.15368198562045,0.996104815864023,406.732382238468,NA,NA,0,31909.0206896552,190820.734482759,-18,8480.41789772727,-10279,270384,-191148.449250821,2,1,2,0
"272",7305,11359,960806,54024,12,4502,1,45,101,40521,14509.6088888889,15248.8904440741,67.3,30100,6149.50784313725,7074.53816928361,14.6,174.71156462585,13999.2180367848,36480.1850340136,81705.8,1000,13660,13968,"OWNER",680413,"m","60_70",30.9587,61,"monthly issuance",941001,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,38865.3327922078,280393,2.35947481635971,3.22292511969989,0.974905303030303,309.218225569062,1247,"classic",950613,2096.5387755102,15447.2761904762,-56,8360.10104575163,-19805,54024,-13062.128432282,2,7,2,1
"273",6144,5593,960809,44376,12,3698,1,18,16,49412,18505.6833333333,17332.3794895141,108.4,54100,12612.419047619,12905.316523806,14.6,1749.78205128205,21657.228439033,53505.2153846154,124090,800,6753,6753,"OWNER",620523,"m","60_70",36.9477,15,"monthly issuance",960227,"Cesky Krumlov","south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,46215.3229591837,340286,1.46725883936015,5.00424103118803,1.01842818428184,25.3608727826909,NA,NA,0,20997.3846153846,-30126.6,2,5893.26428571429,-582,44376,22836.7075745683,2,6,2,0
"274",6283,6289,960811,85632,48,1784,1,38,46,49917,18351.1026315789,18906.8959090004,135.9,60800,12710.7021276596,16941.7091416356,14.6,1175.75176470588,23579.2248137282,65066.7352941177,156504.1,800,7594,7594,"OWNER",490407,"f","40_50",49.9593,64,"monthly issuance",950405,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,58375.0245471522,470404,1.44375207972543,10.2864925064904,0.951159678858162,72.8317001688031,NA,NA,0,56436.0847058824,-35870.82,-8,5640.40050391937,-10406,85632,29179.1092530345,2,7,1,0
"275",7246,11054,960820,148920,60,2482,1,16,14,22338,8064.7875,7910.81466018724,50.5,22780,7583.86666666667,6623.81419971763,30,492.858064516129,10721.9583321883,32435.3193548387,63289.9,400,13282,13590,"OWNER",770803,"m","70_80",21.9197,59,"weekly issuance",960201,"Kromeriz","south Moravia",108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,31689.6217687075,190017,1.06341367200549,3.24931003223207,0.888246628131021,302.155956697603,NA,NA,0,29571.4838709677,86913.1967741936,2,480.920833333334,-619,148920,-87658.8943603248,3,7,2,0
"276",5088,544,960822,91152,24,3798,1,31,43,34184,12375.0870967742,12926.712353411,69.6,26700,7483.67391304348,7671.10786104255,14.6,511.411688311688,14032.1983185193,44829.5441558442,72327.7,400,655,655,"OWNER",421210,"m","40_50",56.879,32,"monthly issuance",950515,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,42635.1929464286,539612,1.65361121296391,3.25831677113591,1.03801843317972,178.236051469449,119,"classic",960808,12273.8805194805,34048.5753246753,-12,4891.41318373072,-10307,91152,-36242.9265340909,2,3,2,1
"277",5988,4851,960822,141648,24,5902,1,13,5,42127,13177.7076923077,16779.7681008738,55.6,34600,16520,13738.158537446,1800,4928.34444444444,20748.5062952159,45100.4222222222,123310.1,200,5858,5858,"OWNER",520717,"m","50_60",46.9283,52,"monthly issuance",960204,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,34906.1,440105,0.797682063699013,2.23275291296301,1.09165366614665,28.7414975955414,NA,NA,0,118280.266666667,-21732.6888888889,8,-3342.29230769231,-618,141648,11538.3666666667,2,2,2,0
"278",5282,1583,960824,388512,48,8094,-1,54,58,40855,8491,10430.7505253765,21.7,44700,6360.86060606061,8469.11929525104,2.4,322.476666666667,11945.1751368438,21371.32,84743.5,-2838.8,1917,1917,"OWNER",690313,"f","60_70",29.9687,69,"issuance after transaction",941117,"Jesenik","north Moravia",42821,4,13,5,1,3,48.4,8173,3079,7.01,124,4787,1358,20649.7867748918,270511,1.33488226292993,1.04904867803311,0.283684980154585,1204.77553931551,NA,NA,0,15478.88,351661.8,-4,2130.13939393939,-19707,388512,-352383.333225108,1,4,1,0
"279",5938,4650,960825,402000,60,6700,1,29,25,9500,3118.03448275862,2873.06984777555,34.9,9100,2927.64,2750.09583590584,14.6,319.111111111111,4128.50082199734,21568.9351851852,35650.8,200,5606,5606,"OWNER",800806,"m","80_90",18.9194,4,"monthly issuance",951015,"Kladno","central Bohemia",149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,20309.1390692641,160019,1.06503343401464,0.465378281008749,1.12356979405034,1259.74930362117,NA,NA,0,19146.6666666667,361284.398148148,4,190.394482758621,-9810,402000,-362544.194264069,2,1,2,0
"280",5606,3084,960828,253512,36,7042,-1,14,13,40419,12261.3214285714,14961.4540323397,13.4,30200,10556,9618.49252370513,30,459.258620689655,16876.9521774629,37095.8448275862,111044.2,300,3730,3730,"OWNER",450807,"f","40_50",53.9193,59,"weekly issuance",960128,"Kromeriz","south Moravia",108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,31379.0229166667,510021,1.16154996481351,1.74117032498884,0.888246628131021,552.002703007095,NA,NA,0,16533.3103448276,199882.844827586,1,1705.32142857143,-700,253512,-205599.666738506,3,7,1,0
"281",5385,2143,960909,71460,36,1985,1,16,15,33669,11367.79375,12158.55362201,84.1,26600,8815.72,8360.80968696898,14.6,1601.57741935484,14548.728832117,49220.9806451613,76403.1,700,2592,2592,"OWNER",800831,"f","80_90",18.9169,1,"monthly issuance",960113,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,42688.9911904762,160078,1.2894912440504,5.72684823677582,1.15675152024464,44.6185111855449,NA,NA,0,57656.7870967742,-35417.7677419355,1,2552.07375,-796,71460,28885.7782872504,2,5,1,0
